RUN,GEN,SMILES,VINA
7,29,N#C/C(=C1/CCC(O)=[N+](Cc2cc(O)c3c4c(cccc24)C=C3)C1)c1cccc(C(F)(F)F)c1,-9.6
7,10,N=C1CC/C(=C(\[O-])c2cccc(C(F)(F)F)c2)CN1C[C@H]1C[C@@H](O)[C@@H]2C=Cc3cccc1c32,-9.6
7,10,[O]c1cccc(CN2CCC[C@H](/C(=C\c3cccc[n+]3[O-])c3ccc4c5c(cccc35)C=C4)C2)c1,-9.6
7,0,OC(c1cccc(OC2CCN([C@H]3CCc4ccccc4C3)CC2)c1)=[N+]1CCCC1,-9.6
7,0,Cc1[nH+]c2ncccn2c1C(=O)[NH+]1CCC(=C(O)[N]c2cccc(-c3ccco3)c2)CC1,-9.6
7,0,O=C(c1cccc(C(F)(F)F)c1)[C@H]1CCC[N@@H+](Cc2cccc3[nH+]o[nH+]c23)C1,-9.6
7,0,C[C@H]1[N]NC(=C2CC[NH+](Cc3cccc4c3oc3ccccc34)CC2)N1,-9.6
7,0,O=C1CC[C@@H](C(=O)N2CC=C3N[N]C(c4cccc5ccccc45)=C3C2)C[N]1,-9.6
7,0,Cc1ccc2c(c1)CN(C(=O)c1cn(Cc3ccc(F)cc3C)[nH+]n1)CCO2,-9.6
7,0,O=C(c1c[nH+]n(-c2ccccc2)c1)N1CCC2(CC1)C[C@H]2C(O)=[N+]1CCN(c2ccccc2)CC1,-9.6
7,13,O=C(c1ccc2c3c(cccc13)C=C2)[C@H]1CCCN(Cc2cc([O-])c3c4c(cccc24)C=C3)C1,-9.6
7,18,O=C([C@H]1CC[C@@H]2C=CC3=CC=C[C@@H]1[C@]32C(F)(F)F)[C@@H]1CC=C([O-])[N@@H+](Cc2cc([O-])c3c4c(cccc24)C=C3)C1,-9.6
7,18,Nc1cc(CN2C[C@H](/C(O)=C3\CC[C@@H]4C=CC5=CC=C[C@@H]3[C@]54C(F)(F)F)CC=C2[O-])c2nonc2c1,-9.6
7,18,N#C/C(=C1/CCC(O)=[N+](Cc2cc([O])cc3c2oc2ccccc23)C1)c1cccc(C(F)(F)F)c1,-9.6
7,18,N#Cc1cc(C[N+]2=C(O)CC/C(=C(/N=[N+]=[N-])c3cccc(C(F)(F)F)c3)C2)c2cccc3c2c1C=C3,-9.6
7,18,N#C/C(=C1\CCC(=O)N(Cc2c3cccc4c3c(c3no[nH+]c23)C=C4)C1)c1cccc(C(F)(F)F)c1,-9.6
7,18,N#CC1=CC[C@H](/C(O)=C2/CC[C@H]3C=CC4=CC=C[C@@H]2[C@]43C(F)(F)F)C[N@@H+]1Cc1cc([O])cc2[nH+]onc12,-9.6
7,30,C[C@@H]1[C@H](C(F)(F)F)[C@@H]2C=CC3=CC=C[C@H]([C@H]32)[C@@H]1C(=O)[C@@H]1CCCN(c2[nH]cnc3nccc2-3)C1,-9.6
7,30,N#C/C(=C1\CCC(=O)N(Cc2cc([O])c3c4c(cccc24)C=C3)C1)c1cccc(C(F)(F)F)c1,-9.6
7,30,[N-]=[N+]=NC1=CC/C(=C(\N)c2cccc(C(F)(F)F)c2)CN1/C=c1/cc(O)c2c3c(cccc13)=CC2,-9.6
7,30,O=C1CC[C@H](/C(O)=C2/CC[C@H]3C=CC4=CC=C[C@@H]2[C@]43C(F)(F)F)CN1Cc1cc(=O)cc2[nH]o[nH+]c1-2,-9.6
7,7,[O]c1cc(C[N@H+]2CCC[C@H]([N]/C(O)=C\[C@@H]3C(=O)CC[C@H]3c3ccccc3)C2)c2[nH+]o[nH+]c2c1,-9.6
7,7,O=C1CC[C@@H](c2ccccc2)[C@@H]1/C=C(/O)[N][C@@H]1CCC[N@@H+](C[C@H]2CCC[C@]3(F)C=CC=C[C@H]23)C1,-9.6
7,9,[N-]=[N+]=N/C(=C1\CC=C([O-])N(Cc2cccc3nonc23)C1)[C@@H]1CC[C@@H]2C=CC3=CC=C[C@H]1[C@@]32C(F)(F)F,-9.6
7,9,[O][C@@H]1C[C@H](CN2CCC[C@@H]([N][C@H](O)/C=C3\C(=O)CC[C@H]3c3ccccc3)C2)C[C@@H]2CCO[C@H]12,-9.6
7,9,Cc1cccc(N/C(O)=[N+]2/C(C3CC[NH+](C(=O)c4ccc5c6c(cccc46)C=C5)CC3)=[NH+][N][C@@H]2C)c1,-9.6
7,9,Nc1n[nH+]c(C[C@](O)(c2ccc3c4c(cccc24)C=C3)[C@H]2CCCN(Cc3cccc([O])c3)C2)s1,-9.6
7,9,[N-]=[N+]=N/C(C[C@@H]1CCc2ccccc21)=[N+]1\CCc2c([nH+]c[nH+]c2N2CCOCC2)C1,-9.6
7,9,Cc1c(C(=O)[C@H]2CCCN(c3[nH+]cnc4c3C=C[N]4)C2)cc2c(oc3ccccc32)c1C(F)(F)F,-9.6
7,26,Cc1c([O])c2c3c(cccc3c1CN1C/C(=C(\[O-])c3cccc(C(F)(F)F)c3)CCC1=O)C=C2,-9.6
7,26,[O-]C1=CC/C(=C(/O)[C@H]2CC[C@@H]3C=CC4=CC=C[C@H]2[C@]43C(F)(F)F)CN1Cc1cc(O)cc2nonc12,-9.6
7,26,[N-]=[N+]=N/C(=C1\CC=C(O)N(Cc2cc([O])cc3c2oc2ccccc23)C1)c1cccc(C(F)(F)F)c1,-9.6
7,16,Cc1c(/C(O)=C2/CC=C(O)N(C=c3cc(O)c4c5c(cccc35)=CC4)C2)cc2c(c1C(F)(F)F)OCO2,-9.6
7,16,O=C(/C=C1\[C@H](c2ccccc2)CC[C@H]1O)[N][C@@H]1CCC[N@H+](Cc2cc([O-])c3c4c(cccc24)C=C3)C1,-9.6
7,20,[O-]C1=CC/C(=C(/O)c2cccc(C(F)(F)F)c2)CN1Cc1cc([O-])cc2[nH+]onc12,-9.6
7,20,[N-]=[N+]=N/C(=C1/CC=C(O)N(/C=c2/cc(O)c3c4c(cccc24)=CC3)C1)c1cccc(C(F)(F)F)c1,-9.6
7,20,Cc1c(/C(N)=C2/CCC(O)=[N+](/C=c3/cc([O-])c4c5c(cccc35)=CC4)C2)cc2c(c1C(F)(F)F)OCO2,-9.6
7,17,O=C(/C=C1/[C@@H](O)CC[C@H]1c1ccccc1)[N][C@@H]1CCC[N@@H+](Cc2cc([O-])cc3[nH+]onc23)C1,-9.6
7,17,[N-]=[N+]=N/C(=C1/CCCN(Cc2cc(O)c3c(c2)CCO3)C1)c1ccc2c3c(cccc13)C=C2,-9.6
7,17,N/C(=C1/CC=C(O)N(Cc2cc([O-])c3c4c(cccc24)C=C3)C1)c1cccc(C(F)(F)F)c1,-9.6
2,5,[NH3+]C(c1cccc(-n2cn[nH+]n2)c1)=[N+]1CCN(S(=O)(=O)c2cc3c(cc2F)CCCC3)CC1,-9.6
2,5,C[C@H]1C[C@H](C)CN(S(=O)(=O)c2cc(C(=O)NC3=[NH+]S(=O)(=O)c4ccccc43)c3ccccc3c2)C1,-9.6
2,5,C[C@]1(C2CCN(Cc3cc(F)c4ccccc4c3F)CC2)[N]C(N=[N+]=[N-])=[N+](C2Cc3ccccc3C2)C1=O,-9.6
2,5,C[C@]1(C2CC[NH+](Cc3ccc4ccccc4c3F)CC2)[N]C(O)=[N+](C2Cc3ccccc3C2)C1=O,-9.6
2,5,Fc1ccccc1-c1noc2c1CN(C1Cc3ccccc3C1)CC2,-9.6
2,5,Cc1cccc(-c2cnc(C)nc2[C@@H]2CCCN(C(=O)c3ccccc3C(F)(F)F)C2)c1,-9.6
2,6,Cc1cc(C)cc(Cn2cc(/C(O)=N\[C@H](C)c3cccc4ccccc34)nn2)c1,-9.6
2,6,C[C@]1(C2CC[NH+](Cc3ccc4ccccc4c3F)CC2)[NH2+]C(N=[N+]=[N-])=[N+](C2Cc3ccccc3C2)C1=O,-9.6
2,6,CC(=O)O/C(=N\[C@H](C)c1cccc2ccccc12)c1cn(Cc2cccc(C)c2)n[nH+]1,-9.6
2,6,Cc1cc(C[N]C(=O)[C@@H]2CC(=O)[N]c3ccc(F)cc32)c2c(c1)c(C)c(C)n2C(=O)C#N,-9.6
2,6,C/[N+](Cc1cccc2c[nH+]ccc12)=C(\N=[N+]=[N-])c1cn(Cc2cccc(C(F)(F)F)c2)nn1,-9.6
2,19,Cc1cc(Cn2cc(C(=O)/N=C(\C#N)c3cc(F)cc4ccccc34)nn2)c(F)c2ncccc12,-9.6
2,19,Cc1cc(Cn2cc(C(=O)/N=C(\C#N)c3cc(F)cc4ccccc34)n[nH+]2)c(F)c2ncccc12,-9.6
2,19,Cc1cc(Cn2cc(/C(N=[N+]=[N-])=N/C(=O)c3cc(F)cc4ccccc34)nn2)c(F)c2[nH+]cccc12,-9.6
2,0,Cc1cccc(-c2c[nH+]c(C)[nH+]c2[C@@H]2CCCN(C(=O)c3ccccc3C(F)(F)F)C2)c1,-9.6
2,0,Cc1ccccc1/C=C(/O)[NH+]1CCC2(CC1)C[C@H]2C(=O)N1CCN(Cc2cccc(F)c2)CC1,-9.6
2,0,Cc1ccc2c(c1)N=C(N1CCC(=C(O)[N]CC3(c4ccccc4)CCOCC3)CC1)[NH2+][C@H]2C,-9.6
2,0,COc1cccc(OC[C@H]2CCCN(C(=O)C3CCN(c4nc(C)c5ccccc5[nH+]4)CC3)C2)c1,-9.6
2,0,Cc1[nH+]n(CC(=O)N2Cc3ccccc3C[C@@H]2C([N])=O)c(=O)c2ccccc12,-9.6
2,18,Cc1ccccc1C(=O)[N][C@@H](C)c1nnc2n1CCN(Cc1cc(C)c3ccccc3c1F)C=C2,-9.6
2,23,Cc1cc(Cn2cc(C(=O)/N=C(\N=C=O)c3cc(F)cc4ccccc34)[nH+]n2)c(F)c2[nH+]cccc12,-9.6
2,17,Cc1cc(Cn2cc(C(=O)/N=C(\C#N)c3cc(F)cc4ccccc34)[nH+]n2)c(F)c2ncccc12,-9.6
2,17,Cn1c2ccc(/C(O)=[N+]3\CCc4n[nH+]c(C[N]C(=O)c5ccccc5)n4CC3)cc2c2ccc(F)cc21,-9.6
2,17,Cc1ccccc1C(=O)[N][C@H](C)c1[nH+]nc2n1CC[N@@H+](Cc1cc(C(F)(F)F)c(C)cc1F)C=C2,-9.6
2,9,C[C@@]1(C2CC[N+](=C(O)c3ccc4ccc[nH+]c4c3F)CC2)[N]C(=O)[N+]([C@H]2Cc3ccc(F)cc3C2)=C1O,-9.6
2,9,C[C@]1(C2CC[N+](=C(C#N)c3ccc4cccnc4c3F)CC2)[N]C(O)=[N+](C2Cc3ccccc3C2)C1=O,-9.6
2,4,C[C@]1(C2CC[NH+](Cc3ccc4ccc[nH+]c4c3)CC2)[N]C(O)=[N+](C2Cc3ccccc3C2)C1=O,-9.6
2,28,Cc1cc(Cn2cc(/C(N=[N+]=[N-])=N\C(=[NH2+])c3cc(F)cc4ccccc34)n[nH+]2)c(F)c2[nH+]cccc12,-9.6
2,28,Cc1cc(Cn2cc(C(=O)/N=C(\N=C=O)c3cc(F)cc4ccccc34)n[nH+]2)c(F)c2[nH+]cccc12,-9.6
2,8,Cc1cc(F)c(Cn2cc(/C(O)=[N+](/C)Cc3cccc4c[nH+]ccc34)n[nH+]2)c(C)c1C(F)(F)F,-9.6
2,8,C[C@@]1(C2CC[NH+](C(=O)c3ccc4ccc[nH+]c4c3F)CC2)[N]C(=O)[N+](C2Cc3ccccc3C2)=C1O,-9.6
2,8,Cc1cccc(CN2CCC([C@@]3(C)[NH2+]C(=O)[N+](C4Cc5ccccc5C4)=C3O)CC2)c1,-9.6
2,7,Cc1ccc(Cn2cc(/C(C#N)=[N+](/C)Cc3cccc4cnccc34)nn2)c(F)c1C(F)(F)F,-9.6
2,7,Cc1ccc(F)c([C@@H]2C3=C(CC/[N+]2=C(C#N)/C=C\C(=N/[NH+]=[N-])c2ccc(F)cc2)c2ccccc2[N]3)c1,-9.6
2,12,Cc1ccccc1C(=O)[N][C@H](C)c1[nH+]nc2n1CCN(Cc1cc(C(F)(F)F)cc(C)c1F)C=C2,-9.6
2,12,Cc1ccccc1C(=O)[N][C@H](C)c1n[nH+]c2n1CC[N@@H+](Cc1cc(C(F)(F)F)cc(C)c1F)C=C2,-9.6
2,12,C[C@@]1(C2CCN(C(=O)c3ccc4cccnc4c3F)CC2)[N]C(=O)[N+](C2Cc3ccccc3C2)=C1O,-9.6
2,12,Cc1ccccc1C(=O)[N][C@@H](C)c1nnc2n1CC[N+](Cc1cc(C(F)(F)F)c3ccc[nH+]c3c1F)=CC2,-9.6
2,22,Cc1cc(Cn2cc(C(=O)/[NH+]=C(\N=C=O)c3cc(F)cc4ccccc34)n[nH+]2)c(F)c2ncccc12,-9.6
2,25,Cc1cc(Cn2cc(C(=O)/N=C(\N=C=S)c3cc(F)cc4ccccc34)nn2)c(F)c2ncccc12,-9.6
2,11,C/[N+](Cc1cccc2c[nH+]ccc12)=C(/O)c1cn(Cc2ccc3ccc[nH+]c3c2F)n[nH+]1,-9.6
2,11,C[C@H]1C[C@H](C)C[NH+](S(=O)(=O)[C@@H]2C[C@@H](/C(O)=[NH+]\C3=NS(=O)(=O)c4ccccc43)[C@@](C)(F)[C@H]3N=CC=C[C@@H]32)C1,-9.6
2,16,C=c1cc/c(=C(/O)N2CCC([C@]3(C)[N]C(N)=[N+](C4Cc5ccccc5C4)C3=O)CC2)c(F)c1C(F)(F)F,-9.6
2,13,Cc1cc(C(O)=NC2=NS(=O)(=O)c3c(F)cccc32)cc(S(=O)(=O)[NH+]2C[C@@H](C)C[C@H](C)C2)c1F,-9.6
2,13,Cc1cc(C(=O)[NH+]2CCC([C@]3(C)[N]C(O)=[N+](C4Cc5ccccc5C4)C3=O)CC2)c(F)c(C(F)(F)F)c1C,-9.6
2,21,CC(=O)N1N[N@@H+](Cc2cc(C)c3ccccc3c2F)C/C1=C(O)/N=C(\N)c1cc(F)cc2ccccc12,-9.6
2,21,Cc1cc(C(=O)N2CCC([C@]3(C)N=C(O)[N+](C4Cc5ccccc5C4)=C3O)CC2)c(F)c2ccccc12,-9.6
2,10,Cc1cc(C)c(F)c(C(=O)[NH+]2CCC([C@@]3(C)[N]C(O)=[N+](C4Cc5ccccc5C4)C3=O)CC2)c1,-9.6
5,2,C=c1ccc2c(c1)/C(=C(/O)N1CCC[C@]3(C1)C(=O)N(C)c1ccccc13)[N]N=2,-9.6
5,2,C=C1[NH+]=C(N2CCC(=C(O)[N][C@H]3[C@H]4C[C@H]5C[C@@H]3C[C@]([O])(C5)C4)CC2)[N][C@@H]2CC=C(C)C=C12,-9.6
5,2,Cc1[nH+]nn([C@@]23C[C@H]4C[C@@H](C2)C[C@]([N]C(=O)C2=N[N]C(=O)c5ccccc52)(C4)C3)[nH+]1,-9.6
5,2,Cc1ccccc1C[C@]1(C2CC[NH+](/C(O)=C\c3ccc4c(c3)OCO4)CC2)[N]C(=O)N=C1O,-9.6
5,2,Cc1ccc2c(C)c(C(=O)[NH+]3CC[NH+](C4Cc5ccccc5C4)CC3)oc2c1,-9.6
5,5,O=C1[N]C2(CCN(Cc3cccc4ccccc34)CC2)C[C@@H]1c1cccc2ccccc12,-9.6
5,5,Cc1[nH+]oc2nc(-c3cccc4ccccc34)cc(/C(O)=[N+](\C)[C@H](c3ccccc3)c3ccccn3)c12,-9.6
5,5,[NH2+]=C(CN1CCc2ccccc2C1)[NH+]1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,-9.6
5,5,Cc1[nH+]oc2[nH+]c(-c3ccccc3F)cc(/C(O)=[N+](/C)[C@H](c3ccccc3)c3ccccn3)c12,-9.6
5,5,Cc1ccccc1[C@H](c1ccccn1)/[N+](C)=C(/O)c1cc(-c2ccccc2)[nH+]c2o[nH+]c(C)c12,-9.6
5,5,Cc1ccccc1[C@H](c1cccc[nH+]1)/[N+](C)=C(/O)c1cc(-c2ccccc2)nc2onc(C)c12,-9.6
5,5,Cc1[nH+]nn([C@@]23C[C@H]4C[C@@H](C2)C[C@]([N]C(=O)C2=N[N]C(=O)c5ccccc52)(C4)C3)[n+]1[C@@H]1CCC(C)(C)C1,-9.6
5,18,CCC(=O)N(C(=O)C1=N[N]C(=O)c2ccccc21)C(=O)c1cc(-c2cccc3ccccc23)nc2onc(C)c12,-9.6
5,0,O=S(=O)(c1ccc2ccccc2c1)N1CC[N+](=C(O)CN2CCc3ccccc3C2)CC1,-9.6
5,14,[N-]=[N+]=NC(CN1CCc2ccccc2C1)=[N+]1CC[NH+](S(=O)(=O)c2ccc3ccccc3c2)CC1,-9.6
5,14,Cc1n[nH+]n([C@@]23C[C@H]4C[C@@H](C2)C[C@]([N]C(=O)c2n[nH]c(=O)c5ccccc25)(C4)C3)[n+]1[C@H]1CC[C@H]2CCC[C@@H]12,-9.6
5,27,Cc1noc2[nH+]c(-c3c(F)ccc4ccccc34)cc(C(=O)N(C(=N)C3=N[N]C(=O)c4ccccc43)C(=O)CF)c12,-9.6
5,6,C/[N+](Cc1cccc2ccccc12)=C(\O)c1coc(Cn2cnc3ccccc32)n1,-9.6
5,6,CC1=c2ccc(C)cc2=N[C@@H]([NH+]2CCC(/C(O)=[NH+]\[C@H]3[C@H]4C[C@H]5C[C@@H]3C[C@]([O])(C5)C4)CC2)[N]1,-9.6
5,3,C/N=C\c1ccc(/C(=C2\C(=O)[N]c3ccccc32)c2c(C)[nH+]n(Cc3cccc4ccccc34)c2C)c(C)c1,-9.6
5,8,CC1=CC=C[C@@H](/C(O)=[N+]2/CCc3o[nH+]c([C@H]4CCCc5c4[nH]c4ccccc54)c3C2)C1=O,-9.6
5,8,Cc1noc2nc(-c3ccccc3F)cc(C(=O)/N=C(\O)C3=N[N]C(=O)c4ccccc43)c12,-9.6
5,8,OC(c1cc(COC2=C3C=C[N]C=C3CC=C2)o[nH+]1)=[N+]1CCC(=C2[N]c3cc(F)ccc3N2)CC1,-9.6
5,9,C[C@H](NC(=O)c1ccco1)c1[nH+]nc2n1CC[N@H+](CC1=C[C@@H]3C=c4ccccc4=C3C=C1)CC2,-9.6
5,13,CC(=O)O/C(=N\C(=O)c1cc(-c2cccc3ccccc23)[nH+]c2onc(C)c12)C1=N[N]C(=O)c2ccccc21,-9.6
5,13,CC1=CC=C[C@@H](C(=O)N2CCc3o[nH+]c(-c4cccc5ccccc45)c3C2)/C1=C/[C@H](C)[NH+]1CCCCC1,-9.6
5,12,Cc1noc2nc(-c3cccc4c3[nH]c3ccccc34)cc(C(=O)NC(=O)c3ccco3)c12,-9.6
5,12,CC1=CC=C[C@@H](/C(C#N)=[N+]2\CCc3onc(-c4cccc5c4[nH]c4ccccc45)c3C2)C1=O,-9.6
5,12,COc1cc(-c2cc(/C(O)=N/C(=O)C3=N[N]C(=O)c4ccccc43)c3c(C)noc3[nH+]2)c2ccccc2c1,-9.6
5,17,C/C=C(/C)C(=O)O/C(C1=N[N]C(=O)c2ccccc21)=[N+](/C)C(=O)c1cc(-c2ccccc2)nc2o[nH+]c(C)c12,-9.6
5,15,CC1=CC=C[C@@H](/C(O)=[N+]2/CCc3onc(-c4cccc5c4[nH]c4ccccc45)c3C2)/C1=C/c1noc[nH+]1,-9.6
5,15,Cc1ccc2[nH+]n(-c3nc(-c4c[nH+]oc4)ccc3C)c(/C(O)=[N+]3\CCC[C@]4(C3)C(=O)N(C)c3ccccc34)c2c1,-9.6
5,11,O=C([C@@H]1C/C(=C\c2ccc3c(c2)OCO3)[NH2+]O1)[N@@H+]1CCCN(c2nc3ccccc3o2)CC1,-9.6
0,13,Cc1cccn2cc(C(N=[N+]=[N-])=[N+]3CC[NH+]([C@@H]4CCc5ccccc5C4)CC3)[nH+]c12,-9.6
0,13,Cc1cc(Cn2cc(C(=O)NCC3(c4ccccc4)CCOCC3)[nH+]n2)cc(-n2ccc[nH+]2)c1,-9.6
0,3,Cn1c2ccccc2c2cc(/C(C#N)=[N+]3/CCc4[nH+]nc(C[N]C(=O)c5ccccc5)n4CC3)ccc21,-9.6
0,3,Cc1nc2ccc(C(=O)[NH+]3CCC(Cc4ccccc4F)CC3)cc2nc1C,-9.6
0,3,COc1ccc(-c2ccc(/C(O)=[N+]3\CCC[C@]4(C3)C(=O)[N]c3ccccc34)o2)cc1,-9.6
0,3,CC1=C[C@H](c2cccc(/C(O)=[N+](\C)Cc3cc(C)cc(C)[nH+]3)c2)[N]C(C)=C1,-9.6
0,3,OC(c1cc(COc2cccc3ccccc23)on1)=[N+]1CCC(Cc2ccccc2F)CC1,-9.6
0,23,Cc1cc(C(=O)N2CCC(=C3N4CC=CC=C4/[N+](=c4\ccn5cc[n-]c5c4F)N3S(C)(=O)=O)CC2)cc2c3ccccc3n(C)c12,-9.6
0,23,Cc1cc(Cn2cc(/C(O)=N\[C@H](C)c3cccc4ccccc34)nn2)cc2c3ccccc3n(C)c12,-9.6
0,11,O=C1[N-]c2ccccc2[C@H](C(=O)[N@@H+]2CCC3=C([N]c4ccccc43)[C@@H]2C2CCCCC2)[N-]1,-9.6
0,11,O=C(c1cccc(-n2cccn2)c1)N1CC[C@H](C2=[NH+][N]C3=CC=CCN32)c2ccccc21,-9.6
0,0,O=C([N]c1cc[nH+]n1C1CC[NH+](CC2=C[C@H]3C=c4ccccc4=C3C=C2)CC1)c1ccccc1,-9.6
0,0,CCn1cc(C(=O)N2CCC3=C([N]c4ccccc43)[C@H]2c2cccc(C(F)(F)F)c2)c[nH+]1,-9.6
0,0,C[C@@H]1[NH2+]C(N2CCC(=C(O)[N]C[C@H]3C[C@H]4CC[C@@H]3C43CC3)CC2)=Nc2cc3c(cc21)CCC3,-9.6
0,8,Cc1cc([N+](=O)[O-])c2c(c1)=C(O)[N+]1(CCN([C@@H]3CCc4ccccc4C3)CC1)C(c1cn3cccc(C)c3[nH+]1)=[N+]=2,-9.6
0,24,Cc1nc2c(C)cc(C(=O)N3CCC(C4=[N+]5CC=CC=C5N(c5ccn6ccnc6c5F)N4)CC3)cc2[nH+]c1C,-9.6
0,7,CC1=[N+]=C(N2CCC(C(=O)[NH2+][C@@H](C)c3cccc4ccccc34)CC2)[N][C@H]2CC=CC=C12,-9.6
0,7,O=C1[N][C@H](C(=O)[N@@H+]2CCC3=C([N]c4ccccc43)[C@@H]2C2CCCCC2)c2ccccc2[N-]1,-9.6
0,7,Cn1c2ccccc2c2cc(/C(C#N)=[N+]3\CCc4[nH+]nc(C[N]C(=O)c5ccccc5)n4CC3)ccc21,-9.6
0,18,CC(=O)O/C(=N\[C@@H](C)c1cccc2ccccc12)c1cn(Cc2cc(C)c3nc(C)c(C)nc3c2)nn1,-9.6
0,27,C[C@H](NC(=O)c1cn(Cc2ccc3c(c2)c2ccccc2n3C)n[nH+]1)c1cccc2ccccc12,-9.6
0,14,O=C([C@H]1CCCc2ccccc21)[NH+]1CCC(C2=[N+]3CC=CC=C3N(c3ccn4ccnc4c3F)[NH2+]2)CC1,-9.6
0,14,Cc1nc2cc(/C(N)=[N+]3\CCc4n[nH+]c(C[N]C(=O)c5ccccc5)n4CC3)cc(C)c2nc1C,-9.6
0,10,CC1=CC=C2C(C)=[N+]=C(N3CCC(=C(O)[N-][C@H]4[C@H]5C[C@H]6C[C@@H]4C[C@]([O])(C6)C5)CC3)[N][C@@H]2C1,-9.6
0,10,Cc1cccn2cc(C(=[NH2+])[NH+]3CCN([C@@H]4CCc5ccccc5C4)CC3)nc12,-9.6
0,10,CC1=C2C=CC3=C(CCC3)[C@@H]2[N]C(N2CCC(=C(N=[N+]=[N-])[NH2+][C@@H](C)c3cccc4ccccc34)CC2)=N1,-9.6
0,9,CC1=C2C=CC3=C(CCC3)[C@H]2NC(N2CCC(C(=O)[N]CC3(c4ccccc4)CCOCC3)CC2)=[NH+]1,-9.6
0,9,CC1=C2CC3=C(C=C2[N]C(N2CCC(/C(N=[N+]=[N-])=N/[C@H]4[C@H]5C[C@H]6C[C@@H]4C[C@]([O])(C6)C5)CC2)=[NH+]1)CCC3,-9.6
0,9,CC1=C(C)[C@H]2[N]C(N3CCC(C(=O)[N][C@H]4[C@H]5C[C@H]6C[C@@H]4C[C@]([O])(C6)C5)CC3)=NC(C)=C2C=C1,-9.6
0,30,N=C(NC(=O)c1cn(Cc2cccc3ccccc23)n[nH+]1)c1cccc2ccccc12,-9.6
0,5,Cc1cccc(Cn2cc(/C(C#N)=N/[C@H](C)c3cccc4ccccc34)[nH+]n2)c1,-9.6
0,15,C=C1NC(N2CCC(C(=N)[NH2+][C@@H](C)c3cccc4ccccc34)CC2)=[NH+][C@H]2C1=CCC1=C2CCC1,-9.6
0,15,Cc1nc2cc(/C(O)=[N+]3/CCc4[nH+]nc(C[N]C(=O)c5ccccc5)n4CC3)ccc2[nH+]c1C,-9.6
0,6,CC(=O)O/C(c1ccc2c(c1)c1ccccc1n2C)=[N+]1/CCc2nnc(C[N]C(=O)c3ccccc3)n2CC1,-9.6
0,6,Cc1cccc(Cn2cc(/C(O)=N\C[C@H]3Cc4cccc(-c5nc(C)c[nH+]c5C)c4O3)[nH+]n2)c1,-9.6
0,17,Cc1nc2c(C)cc(Cn3cc(/C(N=[N+]=[N-])=N/[C@@H](C)c4cccc5ccccc45)nn3)cc2[nH+]c1C,-9.6
0,21,Cc1cc(Cn2cc(/C(O)=N\C(=O)c3cccc4ccccc34)n[nH+]2)cc2c3ccccc3n(C)c12,-9.6
0,16,CC1=C2C=CC3=C(CCC3)[C@H]2NC(N2CCC(/C(O)=N\CC3(c4ccccc4)CCOCC3)CC2)=[NH+]1,-9.6
0,16,CC1=C2C=CC3=C(CCC3)[C@@H]2[N]C(N2CCC(/C(N=C=O)=N\[C@H](C)c3cccc4ccccc34)CC2)=N1,-9.6
0,16,Cc1[nH+]c2cc(Cn3cc(/C(N=[N+]=[N-])=N/[C@H](C)c4cccc5ccccc45)nn3)cc(C)c2[nH+]c1C,-9.6
0,16,[N-]=[N+]=N/C(c1cccc2ccccc12)=[N+]1/CCc2[nH+]nc(C[N]C(=O)c3ccccc3)n2CC1,-9.6
3,21,C/C(O)=[N+]1\CCCC[C@H]1C(=O)[N@H+]1CCC2=C([N]c3ccccc32)[C@H]1c1cccc(C(F)(F)F)c1,-9.6
3,21,C/C(N=[N+]=[N-])=[N+]1/CCCC[C@@H]1C(=O)[N@@H+]1CCC2=C([N]c3ccccc32)[C@H]1c1cccc(C(F)(F)F)c1,-9.6
3,21,Cn1[nH+]c(/C(N=[N+]=[N-])=[N+]2\CCC[C@@H]([C@H](c3ccc4c5c(cc(F)cc35)C=C4)N3CC[C@H]4OCC[C@H]43)C2)ccc1=O,-9.6
3,29,CC1=CC=C2N=C(N3CCC(/C([O-])=N\[C@H]4CCC5=C6C(=CC(F)=C[C@@H]64)C=C5)CC3)NC(C)=C2C1,-9.6
3,29,CC1=CC=C2[N]C(N3CCC(/C(N=[N+]=[N-])=N/[C@H]4CCC5=C6C(=CC(F)=C[C@@H]64)C=C5)CC3)=[NH+]C(C)=C2C1,-9.6
3,16,C=C1[N]C([NH2+]N=N)=CC(C2=CCN(C[C@@H]3C[C@H](c4nc(C)cc([O-])n4)[C@H]4C=Cc5cccc3c54)CC2)=N1,-9.6
3,2,Cc1cc(C(=O)[N]c2cccc([N+]3=C(O)CC[C@@H]3C)c2)c2cc(F)ccc2[nH+]1,-9.6
3,2,CN1C[C@@H](C(=O)[N@H+](C)CC2=N[N]C3=C2CCCCC3)CCCCc2ccccc21,-9.6
3,2,Cc1ccc2c(-c3cc4c(n(CC5CC5)c3=O)CC/[N+](=C(\C#N)c3cccc(F)c3F)C4)cccc2[nH+]1,-9.6
3,2,O=c1c2c3n(c(S/C=C(/O)[N][C@@H]4CCCc5ccccc54)nc-2nn1-c1ccccc1)CCCCC3,-9.6
3,5,CC1=c2cc(C)c(C)cc2=N[C@@H](N2CCC(C(=O)[N]CCc3ccc(C)c4ccccc34)CC2)[N]1,-9.6
