RUN,GEN,SMILES,VINA
6,21,CC1=c2cc(C)c(C)cc2=N[C@@H]([NH+]2CCC(/C(N=[N+]=[N-])=N\[C@H]3[C@H]4C[C@H]5C[C@@H]3C[C@]([O])(C5)C4)CC2)[N]1,-8.8
6,15,CC1=C2CC3=C(C=C2[N]C(N2CCC(/C(N=[N+]=[N-])=N\CC4Cc5ccccc5C4)CC2)=N1)CCC3,-8.8
6,15,CC1=C2CC3=C(C=C2N=C(N2CCC(/C(=N\CC4Cc5ccccc5C4)n4nnc(C)c4C#N)CC2)N1)CCC3,-8.8
6,15,CC1=C2CC3=C(CCC3)CC2=[N+]=C([NH+]2CCC(/C(C#N)=N/CC3Cc4ccccc4C3)CC2)[NH2+]1,-8.8
6,23,CO/C(O)=[N+](\CC1Cc2ccccc2C1)C(O)=C1CCN(C2=NC(C)=C3CC4=C(C=C3[N]2)CCC4)CC1,-8.8
6,23,CC1=C2CC3=C(C=C2NC(N2CCC(=C(O)NCC4Cc5ccccc5C4)CC2)=N1)CCC3,-8.8
6,23,C[C]1NC(N2CCC(C(=O)[N-]CC3Cc4ccccc4C3)CC2)=[NH+][C@@H]2C=C(S(C)(=O)=O)C=C[C]12,-8.8
6,25,CC1=C2CC3=C(C=C2N=C(N2CCC(C(=O)[N-]CC4Cc5ccccc5C4)CC2)N1)CCC3,-8.8
6,25,CC1=C2CC3=C(C=C2NC(N2CCC(=C(N=C=S)NCC4Cc5ccccc5C4)CC2)=[NH+]1)CCC3,-8.8
6,10,CC1=C2CC3=C(C=C2[N]C(N2CCC(=C(O)NCC4Cc5ccccc5C4)CC2)=[NH+]1)CCC3,-8.8
6,10,CC1=C2CC3=C(C=C2[N]C(N2CCC(/C(N)=[N+](/C)CC4Cc5ccccc5C4)CC2)=N1)CCC3,-8.8
6,10,Cc1ccc(F)cc1C(=O)/N=C(/O)C1CCN(C2=[NH+]c3cc(S(C)(=O)=O)ccc3[C@H](C)N2)CC1,-8.8
6,10,CC1=c2cc(C)c(C)cc2=N[C@@H]([NH+]2CCC(/C(N=[N+]=[N-])=N/CC3Cc4ccccc4C3)CC2)[N]1,-8.8
6,29,CC1=C2CC3=C(CCC3)CC2=[N+]=C(N2CCC(=C(C#N)[N]CC3Cc4ccccc4C3)CC2)N1,-8.8
6,29,CC(=O)O/C(=N/CC1Cc2ccccc2C1)C1CCN(C2=[N+]=C3CC4=C(CCC4)CC3=C(C)N2)CC1,-8.8
6,29,CC1=C2CC3=C(C=C2[NH+]=C(N2CCC(/C(N=[N+]=[N-])=N/CC4Cc5ccccc5C4)CC2)N1)CCC3,-8.8
6,29,CC1=C2CC3=C(CCC3)CC2=[N+]=C(N2CCC(=C(O)NCC3Cc4ccccc4C3)CC2)[NH2+]1,-8.8
6,19,CC1=C2CC3=C(C=C2NC(N2CCC(=C(N)NCC4Cc5ccccc5C4)CC2)=[NH+]1)CCC3,-8.8
6,11,C[C@@H]1NC(N2CCC(/C(C#N)=N\CC3Cc4ccccc4C3)CC2)=[NH+]c2cc(S(C)(=O)=O)ccc21,-8.8
6,11,CC1=C2CC3=C(C=C2[N]C(N2CCC(C(=O)[N]CC4Cc5ccccc5C4)CC2)=[NH+]1)CCC3,-8.8
6,11,CS(=O)(=O)c1ccc2c(C(=O)[C@H]3CCCN(C(=O)c4c[nH+]c5ccccn5c4=O)C3)ccc3c2c1C=C3,-8.8
6,28,CC1=C2CC3=C(CCC3)CC2=[N+]=C([NH+]2CCC(/C(N)=N/CC3Cc4ccccc4C3)CC2)[NH2+]1,-8.8
6,28,CC1=C2CC3=C(C=C2[NH+]=C(N2CCC(=C(N)NCC4Cc5ccccc5C4)CC2)N1)CCC3,-8.8
6,28,CC1=C2CC3=C(C=C2[N]C(N2CCC(C(=O)/[N+](CC4Cc5ccccc5C4)=C(\C)O)CC2)=N1)CCC3,-8.8
6,28,C[C@@H]1[NH2+]C(N2CCC(C(=O)[NH2+]CC3Cc4ccccc4C3)CC2)=Nc2cc(S(C)(=O)=O)ccc21,-8.8
6,28,CC1=C2CC3=C(C=C2N=C(N2CCC(=C(C#N)NCC4Cc5ccccc5C4)CC2)N1)CCC3,-8.8
6,28,CC1=C2CC3=C(C=C2N=C(N2CCC(/C(N=C=O)=[N+](\C)CC4Cc5ccccc5C4)CC2)[NH2+]1)CCC3,-8.8
6,28,CC1=C2CC3=C(C=C2N=C(N2CCC(C(=N)NCC4Cc5ccccc5C4)CC2)N1)CCC3,-8.8
6,28,CC1=C2CC3=C(CCC3)CC2=[N+]=C(N2CCC(/C(N)=[NH+]/CC3Cc4ccccc4C3)CC2)N1,-8.8
6,28,CC1=C2CC3=C(CCC3)CC2=[N+]=C(N2CCC(/C(N)=N\CC3Cc4ccccc4C3)CC2)[NH2+]1,-8.8
6,28,C[C@@H]1N=C(N2CCC(/C(N)=N\CC3Cc4ccccc4C3)CC2)[NH2+]c2cc(S(C)(=O)=O)ccc21,-8.8
6,27,C[C@@H]1[NH+]=C(N2CCC(/C([O-])=N\CC3Cc4ccccc4C3)CC2)Nc2cc(S(C)(=O)=O)ccc21,-8.8
6,27,CC(=O)N/C(=N/CC1Cc2ccccc2C1)C1CCN(C2=[NH+]c3cc(S(C)(=O)=O)ccc3[C@H](C)N2)CC1,-8.8
6,20,CC(=O)N1C(N2CCC(C(=O)[N-]CC3Cc4ccccc4C3)CC2)=[NH+][C@@H](C)c2ccc(S(C)(=O)=O)cc21,-8.8
6,20,CC(=O)N1C2=CC3=C(CCC3)CC2=C(C)N=C1N1CCC(C(=O)NCC2Cc3ccccc3C2)CC1,-8.8
6,20,CC1=C2CC3=C(C=C2[NH2+]C(N2CCC(/C(N=[N+]=[N-])=N/CC4Cc5ccccc5C4)CC2)=N1)CCC3,-8.8
6,22,CC1=C2CC3=C(C=C2[NH+]=C(N2CCC(/C(N=[N+]=[N-])=N\CC4Cc5ccccc5C4)CC2)N1)CCC3,-8.8
6,18,C[C]1NC(N2CCC(=C([O-])[NH2+]CC3Cc4ccccc4C3)CC2)=N[C@@H]2C=C(S(C)(=O)=O)C=C[C]12,-8.8
6,17,CC1=C2CC3=C(C=C2NC(N2CCC(/C(=N/CC4Cc5ccccc5C4)c4n[nH+][n-][nH+]4)CC2)=[NH+]1)CCC3,-8.8
6,17,CC1=C2CC3=C(C=C2[N]C(N2CCC(C(=O)/[N+](CC4Cc5ccccc5C4)=C(/C)O)CC2)=N1)CCC3,-8.8
6,17,CC1=c2cc(C)c(C)cc2=N[C@@H]([NH+]2CCC(=C([O-])NCC3Cc4ccccc4C3)CC2)[N]1,-8.8
6,17,CC1=C2CC3=C(C=C2NC(N2CCC(/C(N)=[NH+]/CC4Cc5ccccc5C4)CC2)=[NH+]1)CCC3,-8.8
6,17,CC1=C2CC3=C(C=C2[N]C(N2CCC(/C(N=C=S)=N/CC4Cc5ccccc5C4)CC2)=[NH+]1)CCC3,-8.8
6,24,CC1=C2CC3=C(C=C2[N]C(N2CCC(C(=N)N(CC4Cc5ccccc5C4)/C(O)=C\Cl)CC2)=[NH+]1)CCC3,-8.8
6,24,CC1=C2CC3=C(C=C2NC(N2CCC(=C(O)[N-]CC4Cc5ccccc5C4)CC2)=[NH+]1)CCC3,-8.8
6,24,CC1=C2CC3=C(C=C2N=C(N2CCC(=C([NH3+])[NH2+]CC4Cc5ccccc5C4)CC2)[NH2+]1)CCC3,-8.8
6,24,CC1=C2CC3=C(C=C2N=C(N2CCC(=C(N=[N+]=[N-])[NH2+]CC4Cc5ccccc5C4)CC2)[NH2+]1)CCC3,-8.8
6,24,CC1=C2CC3=C(CCC3)CC2=[N+]=C(N2CCC(C(=N)NCC3Cc4ccccc4C3)CC2)[NH2+]1,-8.8
6,24,CC1=c2cc(C)c(C)cc2=N[C@@H](N2CCC(C(=N)[NH2+][C@H]3[C@H]4C[C@H]5C[C@@H]3C[C@]([O])(C5)C4)CC2)[N]1,-8.8
6,24,CC1=C2CC3=C(C=C2[NH2+]C(N2CCC(/C(=N/CC4Cc5ccccc5C4)c4n[n-]n[nH+]4)CC2)=N1)CCC3,-8.8
6,14,CC1=C2CC3=C(C=C2[N]C(N2CCC(/C(=N/CC4Cc5ccccc5C4)c4[nH+]n[n-][nH+]4)CC2)=N1)CCC3,-8.8
6,14,C[C@@H]1[NH2+]C(N2CCC(C(=O)NCC3Cc4ccccc4C3)CC2)=Nc2cc(S(C)(=O)=O)ccc21,-8.8
6,13,CC1=C2CC3=C(C=C2NC(N2CCC(=C(N=[N+]=[N-])NCC4Cc5ccccc5C4)CC2)=N1)CCC3,-8.8
6,30,C[C@@H]1NC(N2CCC(=C(O)NCC3Cc4ccccc4C3)CC2)=[NH+]c2cc(S(C)(=O)=O)ccc21,-8.8
6,26,C[C@@H]1[NH2+]C(N2CCC(/C(C#N)=N\CC3Cc4ccccc4C3)CC2)=Nc2cc(S(C)(=O)=O)ccc21,-8.8
6,26,C[C@@H]1[NH+]=C(N2CCC(=C(O)NCC3Cc4ccccc4C3)CC2)Nc2cc(S(C)(=O)=O)ccc21,-8.8
6,26,C[C]1[NH2+]C(N2CCC(C(=O)NCC3Cc4ccccc4C3)CC2)=N[C@H]2C=C(S(C)(=O)=O)C=C[C]12,-8.8
6,26,CCC(=O)OC([NH2+]CC1Cc2ccccc2C1)=C1CCN(C2=NC3=CC4=C(CCC4)CC3=C(C)[NH2+]2)CC1,-8.8
7,7,CC1=c2cc(C)c(C)cc2=N[C@@H](N2CCC(=C([O-])[NH2+]C[C@H](C)c3ccc(C)cc3)CC2)[N]1,-8.8
7,7,CN1Cc2ccccc2C[C@H]1C(=O)[NH+]1CCC2(CC1)C[C@H]2C(=O)[N]c1cccc(N2CC[N]C2=O)c1,-8.8
7,7,[N-]=[N+]=N/C(=C1\CCCN(Cc2cccc3ccccc23)C1)c1ccc2c3c(cccc13)C=C2,-8.8
7,7,CC1=c2cc(C)c(C)cc2=N[C@@H]([NH+]2CCC(=C(O)[N]CCc3ccc(C)cc3)CC2)[N]1,-8.8
7,7,Cc1cc(C)c2oc(N3CCC[N@@H+](C(=O)[C@H]4C/C(=C/c5ccc6c(c5)OCO6)[NH2+]O4)CC3)nc2c1F,-8.8
7,7,Cc1[nH+]c(N2CCC(/C(N=[N+]=[N-])=[N+](\C)Cc3cccc4c[nH+]ccc34)CC2)nc2ccc(C(C)C)cc12,-8.8
7,16,Cc1ccc2c(c1)N=C([C@@H]1CCC[N@@H+]1Cc1nc(Cc3ccc4c5c(cccc35)C=C4)[nH+]o1)[N]2,-8.8
7,21,Cc1ccc([C@H](C)C/[N+](C)=C(\O)C2CCN(C3=Nc4cc5c(cc4[C@@H](C)[NH2+]3)CCC5)CC2)cc1,-8.8
7,21,C=C1C2=C(C)[N][C@H](N3CCC(/C(O)=[N+](/C)Cc4ccc5c6c(cccc46)C=C5)CC3)NC2=C[C@@H](C)[C@H]1C,-8.8
7,15,C[C@H]1N=C(N2CCC(/C(O)=[N+](/C)Cc3ccc4c5c(cccc35)C=C4)CC2)[NH2+]c2cc3c(cc21)CCC3,-8.8
7,15,C[C@@H]1NC(N2CCC(/C(C#N)=[N+](/C)Cc3ccc4c5c(cccc35)C=C4)CC2)=Nc2cc3c(cc21)CCC3,-8.8
7,15,Cc1ccc2c(c1)[N][C@@H](c1ccc([N]C(O)=C3CCN(C(=O)c4cc5ccccc5[nH]4)CC3)cc1)[N]2,-8.8
7,15,CC1=c2cc(C)c(C)cc2=N[C@@H](N2CCC(/C(N)=[N+](/C)Cc3ccc4c5c(cccc35)C=C4)CC2)[N]1,-8.8
7,15,Cc1cc(C)c2oc(N3CCCN(C(=O)[C@H]4C/C(=C\c5ccc6c(c5)OCO6)NO4)CC3)nc2c1F,-8.8
7,23,Cc1ccc2c(c1F)N=C([C@H]1CCCN1Cc1[nH+]c(Cc3ccc4c5c(cccc35)C=C4)no1)[N]2,-8.8
7,23,C[C]1NC(N2CCC(/C(C#N)=[N+](\C)Cc3ccc4c5c(cccc35)C=C4)CC2)=[NH+][C@@H]2C=C3CCCC3=C[C]12,-8.8
7,25,Cc1cc(C)c2c(c1F)[N][C@H](c1ccc([N]C(O)=C3CCN(C(=O)c4cc5ccccc5[nH]4)CC3)cc1)[N]2,-8.8
7,10,C[N@H+]1Cc2ccccc2C[C@@H]1C(=O)[NH+]1CCC(=C([O-])Nc2ccc(C3[N]c4ccccc4[N]3)cc2)CC1,-8.8
7,10,N=C(Nc1ccc([C@H]2[NH2+]c3ccc(F)cc3[NH2+]2)cc1)C1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,-8.8
7,10,O=C(Nc1ccc([C@@H]2Nc3ccc(F)cc3[NH2+]2)cc1)C1CC[NH+](CC2=Cc3ccccc3[N]2)CC1,-8.8
7,10,Cc1ccc([C@@H](C)C/N=C(/N=[N+]=[N-])C2CCN(C3=N[C@@H](C)c4cc5c(cc4[NH2+]3)CCC5)CC2)cc1,-8.8
7,29,C[C]1NC(N2CCC(/C(O)=[N+](/C)Cc3ccc4c5c(cccc35)C=C4)CC2)=N[C@H]2C=C3CCCC3=C[C]12,-8.8
7,29,Cc1ccc([C@H](C)C/[N+](C)=C(/O)C2CCN(C3=N[C@@H](C)c4cc5c(cc4N3)CCC5)CC2)cc1,-8.8
7,29,C[C@@H]1N=C(N2CCC(/C(O)=[N+](\C)Cc3ccc4c5c(cccc35)C=C4)CC2)[NH2+]c2cc3c(cc21)CCC3,-8.8
7,19,Cc1nc(N2CCC(/C([NH3+])=[N+](\C)Cc3ccc4c5c(cccc35)C=C4)CC2)nc2ccc(C(C)C)cc12,-8.8
7,19,Cc1ccc2c(c1)[NH2+][C@@H](c1ccc(/N=C(\N)C3CCN(C(=O)c4cc5ccccc5[nH]4)CC3)cc1)[NH2+]2,-8.8
7,11,CC1=c2cc(C)c(C)cc2=N[C@@H]([NH+]2CCC(/C([O-])=N\C[C@H](C)c3ccc(C)cc3)CC2)[N]1,-8.8
7,11,Cc1ccc([C@@H](C)CNC(=N)C2CCN(C3=Nc4cc5c(cc4[C@H](C)N3)CCC5)CC2)cc1,-8.8
7,11,CC1=c2cc(C)c(C)cc2=N[C@@H]([NH+]2CCC(/C(O)=N\c3ccc(C4[N]c5ccccc5[N]4)cc3)CC2)[N]1,-8.8
7,11,Cc1cc(C)c2c(c1)[N]C(CN1CCC(C(=O)[N]c3ccc([C@H]4Nc5cc(F)ccc5[NH2+]4)cc3)CC1)=C2,-8.8
7,28,Cc1ccc([C@H](C)CNC(O)=C2CCN(C3=Nc4cc5c(cc4[C@H](C)[NH2+]3)CCC5)CC2)cc1,-8.8
7,28,Cc1ccc([C@H](C)C/N=C(/C#N)C2CCN(C3=[NH+][C@@H](C)c4cc5c(cc4N3)CCC5)CC2)cc1,-8.8
7,28,Cc1cc(C)c2c(c1F)[NH+]=C([C@H]1CCCN1Cc1nc(Cc3ccc4c5c(cccc35)C=C4)no1)[N]2,-8.8
7,8,C=C1[NH+]=C(N2CCC(/C(O)=[N+](\C)Cc3ccc4c5c(cccc35)C=C4)CC2)[N][C@H]2CC=C(C(C)C)C=C12,-8.8
7,8,CC(=O)N1C(=C2CC[N+](=C(O)c3cnc4ccccc4c3)CC2)N(C(=O)/C=C\C(N)=O)c2ccc(F)cc21,-8.8
7,8,Cc1cc(C)c2oc(N3CCC[N@H+](C(=O)[C@H]4C/C(=C\c5ccc6c(c5)OCO6)NO4)CC3)[nH+]c2c1F,-8.8
7,27,Cc1ccc([C@@H](C)CNC(O)=C2CCN(C3=[NH+]c4cc5c(cc4[C@@H](C)N3)CCC5)CC2)cc1,-8.8
7,22,O=C(c1cc2ccccc2[nH]1)N1CCC(=C(O)[N]c2ccc(C3[N]c4ccccc4[N]3)cc2)CC1,-8.8
7,18,CC(=O)N1C(N2CCC(C(=O)NC[C@@H](C)c3ccc(C)cc3)CC2)=Nc2cc3c(cc2[C@@H]1C)CCC3,-8.8
7,18,C[N@@H+]1Cc2ccccc2C[C@H]1C(=O)N1CCC(C(=O)Nc2ccc(C3[N]c4ccccc4[N]3)cc2)CC1,-8.8
7,18,Cc1cccc2c1[NH+]=C(c1cnc3ccccc3c1)[N+]1(CCC(=C3[N]c4ccc(F)cc4[NH2+]3)CC1)C2=O,-8.8
7,17,Cc1ccc([C@@H](C)C/[NH+]=C(/N)C2CCN(C3=[NH+]c4cc5c(cc4[C@H](C)N3)CCC5)CC2)cc1,-8.8
7,17,Cc1ccc([C@@H](C)C/[N+](C)=C(/N=[N+]=[N-])C2CCN(C3=Nc4cc5c(cc4[C@@H](C)[NH2+]3)CCC5)CC2)cc1,-8.8
7,17,Cc1ccc([C@@H](C)C/[N+](C)=C(\N=[N+]=[N-])C2CCN(C3=Nc4cc5c(cc4[C@H](C)N3)CCC5)CC2)cc1,-8.8
7,17,Cc1ccc2c(c1)[N][C@H](c1ccc([N]C([O-])=C3CCN(C(=O)c4cc5ccccc5[nH]4)CC3)cc1)[N]2,-8.8
7,24,Cc1ccc2c(c1F)[N][C@H](c1ccc([N]C([O-])=C3CC[NH+](C(=O)c4cc5ccccc5[nH]4)CC3)cc1)[N]2,-8.8
7,14,N=C([N]c1ccc(C2[N]c3ccccc3[N]2)cc1)C1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,-8.8
7,13,Cc1ccc([C@H](C)CNC(=O)C2CCN(C3=N[C@@H](C)c4cc5c(cc4[NH2+]3)CCC5)CC2)cc1,-8.8
7,30,Cc1cc(C)c2c(c1)N[C@H](c1ccc(NC([O-])=C3CCN(C(=O)c4cc5ccccc5[nH]4)CC3)cc1)N2,-8.8
7,9,C[N@@H+]1Cc2ccccc2C[C@@H]1C(=O)N1CCC(=C2[N]c3ccc(F)cc3N2C(=O)/C=C\C(=O)NC=O)CC1,-8.8
7,9,C[C@@H]1N=C(N2CCC(/C(N=[N+]=[N-])=[N+](\C)Cc3cccc4c[nH+]ccc34)CC2)[NH2+]c2cc3c(cc21)CCC3,-8.8
7,26,Cc1ccc2[n-]c([C@@H]3CCCN3Cc3nc(Cc4ccc5c6c(cccc46)C=C5)[nH+]o3)nc2c1,-8.8
7,26,CC1=[N+]=C(N2CCC(/C(O)=[N+](/C)Cc3ccc4c5c(cccc35)C=C4)CC2)[N][C@H]2CC=C(C(C)C)C=C12,-8.8
7,12,Cc1ccc2c(c1)[N][C@@H](c1ccc([N]C([O-])=C3CCN(C(=O)c4cc5ccccc5[nH]4)CC3)cc1)[N]2,-8.8
7,12,Cc1ccc([C@@H](C)CNC(=N)C2CCN(C3=[NH+]c4cc5c(cc4[C@H](C)N3)CCC5)CC2)cc1,-8.8
7,12,C[C@@H]1N=C(N2CCC(/C(N=[N+]=[N-])=[N+](\C)Cc3cccc4cnccc34)CC2)Nc2cc3c(cc21)CCC3,-8.8
1,19,CC1=CC2=C(C)[NH2+]C(N3CCC(=C([O-])[N]Cc4ccc5ccccc5c4)CC3)=N[C@H]2C=C1,-8.8
1,19,CC1=CC[C@@H]2[N]C([NH+]3CCC(/C(O)=N/Cc4ccc5ccccc5c4)CC3)=[N+]=C(C)C2=C1,-8.8
1,19,CC1=CC2=C(C)NC(N3CCC(/C([NH3+])=N\Cc4ccc5ccccc5c4)CC3)=[NH+][C@H]2C=C1,-8.8
1,6,Cc1cccc(C2=[NH+]O/C(=C/N3CCC(c4nc5ccc(C)cc5[nH]4)CC3)[NH2+]2)c1,-8.8
1,6,COC1=CC=C[C@H](CN2CCC([C@]3(C)[N]C(O)=[N+](C4Cc5ccccc5C4)C3=O)CC2)C1=O,-8.8
1,6,CC1=C2C=C(F)C=C[C@@H]2[N]C(N2CCC(/C(O)=[N+](/C)Cc3ccc(C)c4ncccc34)CC2)=N1,-8.8
1,6,C=C1[NH+]=C([NH+]2CCC(/C(N)=[N+](\C)Cc3cccc4[nH+]cccc34)CC2)[N][C@H]2CC=C(F)C=C12,-8.8
1,6,C[C@@H]1[C@@H](c2cccc(C(=O)N3CCC4(CCc5ccccc54)CC3)c2)CN(C)/[N+]1=C(\O)[C@H](F)Cl,-8.8
1,9,C/C=C1\[NH2+][N]C(C(=O)N2CCC[C@H](C(=O)c3ccc4c(-c5[nH+]c(C)c[nH+]c5C)cccc4c3)C2)=C1C,-8.8
1,9,CC1=c2c(ccc3ccccc23)=N[C@@H](N2CCC(/C(O)=[N+](/C)Cc3ccc(C)c4[nH+]cccc34)CC2)[N]1,-8.8
1,9,[O-]C([NH2+]Cc1ccc2ccccc2c1)=C1CC[NH+](C2=C3CCC[C@H]3[N]C(c3ccccc3)=N2)CC1,-8.8
1,9,C=C1/C(=C/C)N[N]/C1=C(/O)N1CCC[C@H](C(=O)c2ccc3c(-c4nc(C)cnc4C)cccc3c2)C1,-8.8
1,9,CC1=CC2=C(C)[NH+]=C(N3CCC(/C([O-])=N\Cc4ccc5ccccc5c4)CC3)[N][C@H]2C=C1,-8.8
1,24,CC1=CC2=C(C)[NH+]=C(N3CCC(/C(N=[N+]=[N-])=N\Cc4ccc5ccccc5c4)CC3)[N][C@H]2C=C1,-8.8
1,24,CC1=C2C=C(F)C=C[C@H]2[N]C(N2CCC(=C(N=[N+]=[N-])NCc3ccc4ccccc4c3)CC2)=N1,-8.8
1,24,CC1=[N+]=C(N2CCC(=C([N]Cc3ccc4ccccc4c3)N=[N+]=[N-])CC2)[N][C@@H]2CC=C(F)C=C12,-8.8
1,27,C=C1N=C(N2CCC(=C([N]Cc3ccc4ccccc4c3)N=[N+]=[N-])CC2)[NH2+][C@H]2CC=C(C)C=C12,-8.8
1,27,CC1=CC[C@H]2NC(N3CCC(/C(O)=N/Cc4ccc5ccccc5c4)CC3)=[N+]=C(C)C2=C1,-8.8
1,27,CC1=[NH+]C(=[N+]2CCC(=C(C#N)[N]Cc3ccc4ccccc4c3)CC2)[N][C@@H]2CC=C(F)C=C12,-8.8
1,16,CC1=C2C=C(F)C=C[C@@H]2N=C(N2CCC(/C(N)=[NH+]\Cc3ccc4ccccc4c3)CC2)N1,-8.8
1,16,CC1=C2C=C(F)C=C[C@H]2N=C(N2CCC(/C(O)=N\Cc3ccc4ccccc4c3)CC2)N1,-8.8
1,16,C=CC(=O)OC([N]Cc1ccc2ccccc2c1)=C1CCN(C2=[N+]=C(C)C3=CC(C)=CC[C@H]3[N]2)CC1,-8.8
1,16,CC1=CC2=C(C)[NH+]=C(N3CCC(=C([O-])[N]Cc4ccc5ccccc5c4)CC3)[NH2+][C@@H]2C=C1,-8.8
1,16,CC1=CC2=C(C)[NH+]=C(N3CCC(=C(O)[N]Cc4ccc5ccccc5c4)CC3)N[C@@H]2C=C1,-8.8
1,20,CC1=CC2=C(C)N=C(N3CCC(/C(O)=N\Cc4ccc5ccccc5c4)CC3)[NH2+][C@H]2C=C1,-8.8
1,28,CC1=CC[C@H]2N=C(N3CCC(C(=O)NCc4ccc5ccccc5c4)CC3)N=C(C)C2=C1,-8.8
1,28,CC1=[N+]=C([NH+]2CCC(=C(N=[N+]=[N-])NCc3ccc4ccccc4c3)CC2)[N][C@H]2CC=C(F)C=C12,-8.8
1,28,CC1=C2C=C(F)C=C[C@H]2[N]C(N2CCC(/C(O)=[NH+]\Cc3ccc4ccccc4c3)CC2)=N1,-8.8
1,28,CC1=[N+]=C([NH+]2CCC(C(=O)[N-]Cc3ccc4ccccc4c3)CC2)[NH2+][C@@H]2CC=C(F)C=C12,-8.8
1,30,CC1=[NH+]C([NH+]2CCC(=C([O-])[N]Cc3ccc4ccccc4c3)CC2)=N[C@H]2CC=C(F)C=C12,-8.8
1,30,CC1=CC[C@H]2[NH+]=C(N3CCC(/C(O)=[NH+]\Cc4ccc5ccccc5c4)CC3)N=C(C)C2=C1,-8.8
1,30,CC1=C2C=C(F)C=C[C@H]2N=C(N2CCC(/C(N)=N/Cc3ccc4ccccc4c3)CC2)[NH2+]1,-8.8
1,14,C=C1N=C(N2CCC(/C(N=[N+]=[N-])=N/Cc3ccc4ccccc4c3)CC2)[N][C@H]2CC=C(C)C=C12,-8.8
1,14,CC1=CC2=C(C)NC(N3CCC(=C(O)NCc4ccc5ccccc5c4)CC3)=[NH+][C@H]2C=C1,-8.8
1,14,CC1=CC[C@H]2NC(N3CCC(C(=O)[N]Cc4ccc5ccccc5c4)CC3)=[N+]=C(C)C2=C1,-8.8
1,14,CC1=CC2=C(C)NC(N3CCC(=C([N]Cc4ccc5ccccc5c4)N=[N+]=[N-])CC3)=[NH+][C@H]2C=C1,-8.8
1,14,CC1=NC(N2CCC(C(=O)NCc3ccc4c(c3)C=C3CC=CC(c5c(Cl)c(=O)c5=O)=C34)CC2)=N[C@@H]2CC=C(F)C=C12,-8.8
1,21,C=C1N=C(N2CCC(/C(N=[N+]=[N-])=N/Cc3ccc4ccccc4c3)CC2)[N][C@H]2CC=C(F)C=C12,-8.8
1,21,CC1=C2C=C(F)C=C[C@H]2NC(N2CCC(C(=N)[NH2+]Cc3ccc4ccccc4c3)CC2)=N1,-8.8
1,21,C=C1[NH+]=C(N2CCC(C(=N)NCc3ccc4ccccc4c3)CC2)N[C@@H]2CC=C(F)C=C12,-8.8
1,21,C=C1[NH+]=C(N2CCC(C(=O)NCc3ccc4ccccc4c3)CC2)N[C@H]2CC=C(F)C=C12,-8.8
1,21,CC1=CC2=C(C)N=C(N3CCC(=C(N=[N+]=[N-])NCc4ccc5ccccc5c4)CC3)N[C@H]2C=C1,-8.8
1,13,CC1=C2C=C(F)C=C[C@@H]2[N]C(N2CCC(/C(N=[N+]=[N-])=N\Cc3ccc4ccccc4c3)CC2)=[NH+]1,-8.8
1,26,CC1=CC2=C(C)[NH+]=C(N3CCC(=C(O)[NH2+]Cc4ccc5ccccc5c4)CC3)N[C@@H]2C=C1,-8.8
1,26,C=C1CC(=C)[NH+]=C(N2CCC(=C(O)NCc3ccc4ccccc4c3)CC2)N1,-8.8
1,22,CC1=CC2=C(C)[NH+]=C(N3CCC(=C(C#N)[NH2+]Cc4ccc5ccccc5c4)CC3)[N][C@@H]2C=C1,-8.8
1,22,C=C1NC(=[N+]2CCC(=C(O)[N-]Cc3ccc4ccccc4c3)CC2)[N][C@H]2CC=C(C)C=C12,-8.8
1,22,CC1=CC2=C(C)[NH+]=C([NH+]3CCC(=C([N]Cc4ccc5ccccc5c4)N=[N+]=[N-])CC3)[N][C@@H]2C=C1,-8.8
1,22,CC1=C2C=C(F)C=C[C@@H]2NC(N2CCC(/C(O)=N\Cc3ccc4ccccc4c3)CC2)=N1,-8.8
1,10,C/C=C1/N[N]C(C(=O)N2CCC[C@H](C(=O)c3ccc4ccccc4c3)C2)=C1C,-8.8
1,10,CC1=C2C=C(F)C=C[C@@H]2[N]C(N2CCC(=C(NCc3ccc4ccccc4c3)c3nn[n-][nH+]3)CC2)=N1,-8.8
1,10,C=C1[NH+]=C(N2CCC(=C(C#N)[N]Cc3ccc4ccccc4c3)CC2)[N][C@H]2CC=C(C)C=C12,-8.8
1,17,CC1=CC[C@@H]2[N]C([NH+]3CCC(=C(C#N)[N]Cc4ccc5ccccc5c4)CC3)=[N+]=C(C)C2=C1,-8.8
1,17,CC1=CC2=C(C)[NH+]=C(N3CCC(C(=N)N(Cc4ccc5ccccc5c4)C(=O)CC#N)CC3)[N][C@H]2C=C1,-8.8
1,17,C=C1[NH+]=C(N2CCC(=C([N]Cc3ccc4ccccc4c3)N=[N+]=[N-])CC2)[N][C@@H]2CC=C(F)C=C12,-8.8
1,17,CC1=CC2=C(C)N=C(N3CCC(=C(N)NCc4ccc5ccccc5c4)CC3)N[C@H]2C=C1,-8.8
1,17,CC1=CC[C@@H]2N=C(N3CCC(C(=O)[N-]Cc4ccc5ccccc5c4)CC3)N=C(C)C2=C1,-8.8
1,17,C=C1[NH2+]C(=[N+]2CCC(=C([O-])[N]Cc3ccc4ccccc4c3)CC2)[N][C@@H]2CC=C(F)C=C12,-8.8
