RUN,GEN,SMILES,VINA
1,25,Cc1cccc(-c2cccc(/N=C(/N)C3CC[N+](=C(N=[N+]=[N-])c4ccc5ccccc5c4)CC3)c2F)c1,-10.9
1,18,Cc1cccc(-c2cccc(/[NH+]=C(/N)C3CCN(C(=O)c4ccc5ccccc5c4)CC3)c2F)c1,-10.9
1,18,Cc1cccc(-c2cccc(NC(=N)C3CC[N+](=C(N=[N+]=[N-])[C@H]4CCc5ccccc5C4)CC3)c2F)c1,-10.9
1,18,Cc1cccc(-c2c(C)cc(F)c(/N=C(/O)C3CC[N+](=C(O)c4ccc5ccccc5c4)CC3)c2F)c1,-10.9
1,23,Cc1cccc(-c2cccc(/N=C(/[O-])C3CC[N+](=C(O)[C@]4(C)CCc5ccccc5C4)CC3)c2F)c1,-10.9
1,23,Cc1cccc(-c2ccc(F)c(/N=C(\N=C=O)C3CCN(C(=N)[C@@H]4CCc5ccccc5C4)CC3)c2F)c1,-10.9
1,29,Cc1cccc(-c2cccc(/N=C(\N)C3CC[NH+](C(=O)c4ccc5ccccc5c4)CC3)c2F)c1F,-10.9
1,29,Cc1cccc([C@@H]2CC[C@H](F)[C@H]([NH2+]C(C#N)=C3CC[N+](=C(O)c4ccc5ccccc5c4)CC3)[C@@H]2F)c1,-10.9
8,12,CC1=C2C=C3CCCC3=C[C@H]2[N]C(N2CCC(C(=O)[N]CC3Cc4ccccc4C3)CC2)=[NH+]1,-10.9
8,12,Cc1oc([C@H]2CC[C@@H](C(F)(F)F)c3ccccc32)[nH+]c1C[NH+]1CCC(=C2[N]c3ccccc3[NH2+]2)CC1,-10.9
8,12,CC1=[N+]=C(N2CCC(=C([O-])[N]CC3Cc4ccccc4C3)CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,12,N#CC1=c2c(F)c(F)c(F)cc2=[N+]=C(c2ccc3[nH+]cc[nH+]c3c2)[N+]12CC[NH+]([C@@H]1CCc3ccccc3C1)CC2,-10.9
8,12,C=C1N=C(N2CCC(C(=O)N(CC3Cc4ccccc4C3)C(=O)c3nc(C)c(C)[nH]3)CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,12,O=C1c2c(cc(F)c(F)c2F)N=C(c2ccc3ncc[nH+]c3c2)[N+]12CC[NH+]([C@@H]1CCc3ccccc3C1)CC2,-10.9
8,12,C=C1[NH+]=C(N2CCC(C(=O)[N-]C[C@H]3Cc4ccc(F)cc4C3)CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,12,C=C1N=C(N2CCC(C(=O)[N]CC3Cc4ccccc4C3)CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,12,CC1=C2C=C3CCCC3=C[C@@H]2[N]C([NH+]2CCC(C(=O)[N]C[C@@H]3Cc4ccc(F)cc4C3)CC2)=[NH+]1,-10.9
8,25,CC1=NC(N2CCC(/C(O)=N\C[C@@H]3Cc4ccc(F)cc4C3)CC2)=[NH+][C@H]2CC3=C(C=C12)CCC3,-10.9
8,25,OC1=c2c(F)c(F)c(F)cc2=[N+]=C(c2ccc3[nH+]ccnc3c2)[N+]12CC[NH+]([C@@H]1CCc3cc(F)ccc3C1)CC2,-10.9
8,25,C=C1[NH+]=C(N2CCC(C(=[NH2+])NC[C@H]3Cc4ccc(F)cc4C3)CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,25,CC1=[N+]=C(N2CCC(C(=O)[N]C[C@@H]3Cc4ccc(F)cc4C3)CC2)[N][C@H]2CC3=C(C=C12)CCC3,-10.9
8,25,CC1=C2C=C3CCC=C3C[C@@H]2[NH+]=C(N2CCC(=C(O)NC[C@H]3Cc4ccc(F)cc4C3)CC2)N1,-10.9
8,21,CC1=C2C=C3CCCC3=C[C@H]2[N]C(N2CCC(C(=[NH2+])[N]CC3Cc4ccccc4C3)CC2)=[NH+]1,-10.9
8,21,CC1=[N+]=C(N2CCC(C(=O)[N]C[C@@H]3Cc4ccc(F)cc4C3)CC2)[N][C@H]2CC=C3CCCC3=C12,-10.9
8,27,CC1=C2C=C3CCCC3=C[C@H]2[N]C(N2CCC(/C(O)=N\C[C@@H]3Cc4ccc(F)cc4C3)CC2)=[NH+]1,-10.9
8,14,C=C1[NH+]=C(N2CCC(C(=O)[N]CC3Cc4ccccc4C3)CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,14,C=C1[NH+]=C(N2CCC(=C([N]CC3Cc4ccccc4C3)N=[N+]=[N-])CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,14,CC1=C2C3=C(C=C[C@H]2[N]C(N2CCC(=C([O-])NCC4Cc5ccccc5C4)CC2)=[NH+]1)CCC3,-10.9
8,14,CC1=C2C=C3CCCC3=C[C@H]2NC(N2CCC(=C(C#N)[NH2+]CC3Cc4ccccc4C3)CC2)=[NH+]1,-10.9
8,14,CC1=C2C3=C(C=C[C@@H]2[N]C(N2CCC(/C(O)=N\CC4Cc5ccccc5C4)CC2)=N1)CCC3,-10.9
8,14,CC1=C2C3=C(C=C[C@@H]2[N]C(N2CCC(/C(O)=N\CC4Cc5ccccc5C4)CC2)=[NH+]1)CCC3,-10.9
8,14,CC1=NC(=[N+]2CCC(C([O-])=NC[C@H]3Cc4ccc(F)cc4C3)CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,14,CC1=C2C=C3CCCC3=C[C@H]2[N]C(N2CCC(/C(O)=N\C[C@H]3Cc4ccc(F)cc4C3)CC2)=[NH+]1,-10.9
8,22,CC1=C2C=C3CCC=C3C[C@H]2[N]C(N2CCC(=C([O-])NC[C@@H]3Cc4ccc(F)cc4C3)CC2)=[NH+]1,-10.9
8,22,CC1=[N+]=C(N2CCC(/C([O-])=N\CC3Cc4ccccc4C3)CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,22,CC1=C2C=C3CCCC3=C[C@H]2NC(N2CCC(/C(O)=[NH+]/CC3Cc4ccccc4C3)CC2)=N1,-10.9
8,22,O=C1c2c(cc(F)c(F)c2F)N=C(c2ccc3[nH+]cc[nH+]c3c2)[N+]12CC[NH+]([C@@H]1CCc3ccc(F)cc3C1)CC2,-10.9
8,19,CC(=O)N(C[C@@H]1Cc2ccc(F)cc2C1)C(=O)C1CCN(C2=N[C@@H]3C=C4CCCC4=CC3=C(C)[NH2+]2)CC1,-10.9
8,19,CC1=NC(N2CCC(/C(O)=N\C[C@H]3Cc4ccc(F)cc4C3)CC2)=N[C@H]2CC3=C(C=C12)CCC3,-10.9
8,24,CC1=[N+]=C(N2CCC(C(=N)NC[C@H]3Cc4ccc(F)cc4C3)CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,24,CC1=C2C=C3CCCC3=C[C@@H]2NC(N2CCC(/C(C#N)=N\C[C@@H]3Cc4ccc(F)cc4C3)CC2)=N1,-10.9
8,24,CC1=NC(N2CCC(C(=O)NC[C@@H]3Cc4ccc(F)cc4C3)CC2)=[NH+][C@H]2CC3=C(C=C12)CCC3,-10.9
8,23,C=C1[NH+]=C(N2CCC(C(=[NH2+])[N]CC3Cc4ccccc4C3)CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,23,CC1=C2C=C3CCCC3=C[C@H]2[N]C(N2CCC(=C(O)NC[C@@H]3Cc4ccc(F)cc4C3)CC2)=[NH+]1,-10.9
8,23,CC1=C2C=C3CCC=C3C[C@@H]2N=C(N2CCC(C(=O)NC[C@@H]3Cc4ccc(F)cc4C3)CC2)N1,-10.9
8,28,CC1=C2C=C3CCC=C3C[C@H]2[N]C(N2CCC(C(=O)[N]C[C@@H]3Cc4ccc(F)cc4C3)CC2)=N1,-10.9
8,28,CC1=C2C=C3CCC=C3C[C@@H]2[NH+]=C(N2CCC(C(=O)NC[C@@H]3Cc4ccc(F)cc4C3)CC2)N1,-10.9
8,28,Fc1ccc2c(c1)C[C@H](N1CC[N+]3(CC1)C(c1ccc4ncc[nH+]c4c1)=[N+]=c1cc(F)c(F)c(F)c1=C3c1nn[n-]n1)CC2,-10.9
8,29,CC1=[N+]=C(N2CCC(/C(O)=N\C[C@H]3Cc4ccc(F)cc4C3)CC2)[N][C@H]2CC=C3CCCC3=C12,-10.9
8,29,CC1=[N+]=C(N2CCC(C(=O)[N]C[C@@H]3Cc4ccc(F)cc4C3)CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,29,CC1=C2C=C3CCC=C3C[C@H]2NC(N2CCC(/C(O)=N\C[C@@H]3Cc4ccc(F)cc4C3)CC2)=[NH+]1,-10.9
8,10,CC(=O)N1[C@H](c2ccc(C(F)(F)F)c3ccccc23)O[C@@H](C)[C@@H]1CN1CCC(=C2[N]c3ccccc3N2)CC1,-10.9
8,13,CC1=NC(N2CCC(=C([O-])[NH2+]CC3Cc4ccccc4C3)CC2)=N[C@@H]2CC3=C(C=C12)CCC3,-10.9
8,18,CC1=C2C=C3CCCC3=C[C@H]2[N]C(=[N+]2CCC(C(=O)NC[C@@H]3Cc4ccc(F)cc4C3)CC2)[NH2+]1,-10.9
8,18,C=C1[NH+]=C(N2CCC(/C(O)=N/C[C@@H]3Cc4ccc(F)cc4C3)CC2)[N][C@@H]2CC=C3CCCC3=C12,-10.9
8,18,CC1=C2C=C3CCCC3=C[C@H]2[N]C(N2CCC(=C(N=[N+]=[N-])NC[C@@H]3Cc4ccc(F)cc4C3)CC2)=N1,-10.9
8,18,CC1=[N+]=C(N2CCC(=C(O)[N]C[C@@H]3Cc4ccc(F)cc4C3)CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,18,CC1=C2C=C3CCCC3=C[C@H]2[N]C(N2CCC(C(=O)[N]C[C@@H]3Cc4ccc(F)cc4C3)CC2)=N1,-10.9
8,30,CC1=C2C=C3CCCC3=C[C@H]2N=C(N2CCC(=C([O-])NC[C@@H]3Cc4ccc(F)cc4C3)CC2)N1c1nnnn1C,-10.9
8,30,CC1=[N+]=C(N2CCC(C(=O)NC[C@@H]3Cc4ccc(F)cc4C3)CC2)[N][C@@H]2CC=C3CCCC3=C12,-10.9
8,15,CC1=C2C=C3CCCC3=C[C@H]2[N]C(N2CCC(C(=[NH2+])[N]CC3Cc4ccccc4C3)CC2)=N1,-10.9
8,15,CC1=C2C3=C(C=C[C@H]2[N]C(N2CCC(C(=O)[N]CC4Cc5ccccc5C4)CC2)=[NH+]1)CCC3,-10.9
8,26,CC1=[N+]=C(N2CCC(=C([N]CC3Cc4ccccc4C3)N=[N+]=[N-])CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
8,26,CC1=C2C3=C(C=C[C@H]2[N]C(N2CCC(C(=O)NC[C@H]4Cc5ccc(F)cc5C4)CC2)=[NH+]1)CCC3,-10.9
8,26,CC1=C2C3=C(C=C[C@@H]2[N]C(N2CCC(/C(O)=N\C[C@@H]4Cc5ccc(F)cc5C4)CC2)=[NH+]1)CCC3,-10.9
8,26,Fc1ccc2c(c1)C[C@H](N1CC[N+]3(CC1)C(c1ccc4[nH+]cc[nH+]c4c1)=[N+]=c1cc(F)c(F)c(F)c1=C3c1n[n-]n[nH+]1)CC2,-10.9
8,16,CC1=C2C=C3CCC=C3C[C@H]2[N]C(N2CCC(C(=[NH2+])[N]CC3Cc4ccccc4C3)CC2)=[NH+]1,-10.9
8,16,CC1=C2C=C3CCC=C3C[C@@H]2[NH2+]C(N2CCC(C(=O)[N]CC3Cc4ccccc4C3)CC2)=N1,-10.9
8,20,CC1=C2C=C3CCCC3=C[C@H]2NC(N2CCC(C(=O)[N-]C[C@@H]3Cc4ccc(F)cc4C3)CC2)=[NH+]1,-10.9
8,20,CC1=C2C3=C(C=C[C@@H]2[N]C(N2CCC(=C([O-])[N]CC4Cc5ccccc5C4)CC2)=[NH+]1)CCC3,-10.9
8,20,CC1=C2C3=C(C=C[C@@H]2N=C(N2CCC(=C([O-])[NH2+]C[C@@H]4Cc5ccc(F)cc5C4)CC2)[NH2+]1)CCC3,-10.9
8,20,CC1=C2C3=C(C=C[C@H]2[N]C(N2CCC(=C(O)NC[C@@H]4Cc5ccc(F)cc5C4)CC2)=[NH+]1)CCC3,-10.9
8,20,CC1=C2C=C3CCCC3=C[C@H]2NC(N2CCC(=C(N=[N+]=[N-])[NH2+]C[C@@H]3Cc4ccc(F)cc4C3)CC2)=[NH+]1,-10.9
8,20,CC1=C2C=C3CCCC3=C[C@H]2N=C(N2CCC(C(=O)NC[C@@H]3Cc4ccc(F)cc4C3)CC2)[NH2+]1,-10.9
8,17,CC1=C2C=C3CCCC3=C[C@H]2NC(N2CCC(=C(N=[N+]=[N-])[NH2+]CC3Cc4ccccc4C3)CC2)=[NH+]1,-10.9
8,17,CC1=NC(=[N+]2CCC(C(=O)NC[C@@H]3Cc4ccc(F)cc4C3)CC2)[N][C@@H]2CC3=C(C=C12)CCC3,-10.9
6,1,CC1=[N+](Cc2cccc3ccccc23)N(C(=O)c2[nH+]noc2C)[C@@H](C)/C1=C\C1=C([O-])[N]c2ccccc21,-10.9
9,30,Cc1cc(C(=O)[NH+]2CCC([C@@]3(C)[NH2+]C(O)=[N+](C4Cc5ccccc5C4)C3=O)CC2)c2ccccc2c1,-10.8
9,30,Cc1cc(C(=O)N2CCC([C@]3(C)N=C(N=[N+]=[N-])[N+](C4Cc5ccccc5C4)=C3O)CC2)c2ccccc2c1,-10.8
9,21,C[C@]1(C2CC[NH+](Cc3ccc4c(c3)C=C3CC=CC=C34)CC2)[N]C([NH3+])=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,21,C[C@]1(C2CCN(C(=O)c3cccc4ccccc34)CC2)[N]C([NH3+])=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,21,CC(=O)OC1=[N+](C2Cc3ccccc3C2)C(=[NH2+])[N][C@@]1(C)C1CCN(C(=O)c2cc(C)cc3ccccc23)CC1,-10.8
9,29,Cc1cc(C(=O)[NH+]2CCC([C@]3(C)NC([NH3+])=[N+](C4Cc5ccccc5C4)C3=O)CC2)c2ccccc2c1,-10.8
9,29,CC(=O)NC1=[N+](C2Cc3ccccc3C2)C(=O)[C@@](C)(C2CC[NH+](C(=O)c3cc(C)cc4ccccc34)CC2)[N]1,-10.8
9,19,C[C@]1(C2CC[NH+](C(=O)c3c(F)ccc4ccccc34)CC2)[N]C(N=[N+]=[N-])=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,16,Cc1cc(C(=O)[NH+]2CCC([C@@]3(C)[N]C(N=C=O)=[N+](C4Cc5ccccc5C4)C3=O)CC2)c2ccccc2c1,-10.8
9,16,C[C@]1(C2CC[NH+](Cc3ccc4c(c3)C=C3CC=CC=C34)CC2)[N]C(N=C=O)=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,28,C[C@]1(C2CCN(Cc3ccc4c(c3)C=C3CC=CC=C34)CC2)[NH2+]C(N=C=O)=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,28,Cc1cc(C(=O)N2CCC([C@@]3(C)[N]C(O)=[N+](C4Cc5ccccc5C4)C3=O)CC2)c2ccccc2c1,-10.8
9,28,Cc1cc(C(=O)[NH+]2CCC([C@]3(C)[N]C(N=C=S)=[N+](C4Cc5ccccc5C4)C3=O)CC2)c2ccccc2c1,-10.8
9,18,Cc1cc(C(O)=[N+]2CCC([C@]3(C)[NH2+]C(=N)[N+](C4Cc5ccccc5C4)=C3C#N)CC2)c2ccccc2c1,-10.8
9,18,C[C@@]1(C2CCN(C(=O)c3cccc4ccccc34)CC2)[N]C([NH3+])=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,18,C[C@@]1(C2CCN(Cc3ccc4c(c3)C=C3CC=CC=C34)CC2)NC(C#N)=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,14,C[C@@]1(C2CC[NH+](Cc3ccc4c(c3)C=C3CC=CC=C34)CC2)[N]C(N=C=O)=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,14,C[C@@]1(C2CCN(Cc3ccc4c(c3)C=C3CC=CC=C34)CC2)[N]C(N=C=O)=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,14,C[C@@]1(C2CC[NH+](C(=O)c3cccc4ccccc34)CC2)[N]C(N=[N+]=[N-])=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,14,Cc1cc(C(=O)N2CCC([C@@]3(C)[NH2+]C(=O)[N+](C4Cc5ccccc5C4)=C3N=[N+]=[N-])CC2)c2ccccc2c1,-10.8
9,7,C[C@@]1(C2CC[NH+](Cc3ccc4c(c3)C=C3CC=CC=C34)CC2)[N]C(N=[N+]=[N-])=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,6,C[C@]1(C2CCN(C(=O)c3cc4c(cc3F)C3=CC=CCC3=C4)CC2)[N-]C(=O)[N+](C2Cc3ccccc3C2)=C1O,-10.8
9,8,Cc1ccc(F)c(C(=O)[NH+]2CCC([C@@]3(C)[N]C(O)=[N+](C4Cc5ccccc5C4)C3=O)CC2)c1,-10.8
9,9,Cc1cc(C(=O)[NH+]2CCC([C@@]3(C)NC(O)=[N+](C4Cc5ccccc5C4)C3=O)CC2)c2ccccc2c1[O],-10.8
9,13,C[C@]1(C2CC[NH+](C(=O)c3c(F)ccc4ccccc34)CC2)[N-]C(=O)[N+](C2Cc3ccccc3C2)=C1O,-10.8
9,13,C[C@]1(C2CCN(C(=O)c3cc([O-])cc4ccccc34)CC2)[N]C([NH3+])=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,13,C[C@@]1([C]2[CH]C/[N+](=C(\O)c3c(F)ccc4ccccc34)CC2)[N]C(N=[N+]=[N-])=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,12,Cc1cc(C(=O)N2CCC([C@]3(C)[N]C(O)=[N+](C4Cc5ccccc5C4)C3=O)CC2)c2ccccc2c1[O],-10.8
9,12,C[C@]1(C2CCN(C(=O)c3c(F)ccc4ccccc34)CC2)NC(=O)[N+](C2Cc3ccccc3C2)=C1C#N,-10.8
9,12,O=S1(=O)NC(=[N+]=C(O)[C@H]2CC23CC[NH+](Cc2ccc4c(c2)C=C2CC=CC=C24)CC3)c2ccccc21,-10.8
9,20,C[C@]1(C2CC[NH+](Cc3ccc4c(c3)C=C3CC=CC=C34)CC2)NC(=O)[N+](C2Cc3ccccc3C2)=C1O,-10.8
9,22,Cc1cc(C(=O)N2CCC([C@@]3(C)[NH2+]C(=O)[N+](C4Cc5ccccc5C4)=C3O)CC2)c2ccccc2c1,-10.8
9,17,C[C@@]1(C2CC[N+](=C(O)c3cccc4ccccc34)CC2)[N]C(N)=[N+](C2Cc3ccccc3C2)C1=O,-10.8
9,17,Cc1cc(C(=O)N2CCC([C@@]3(C)[NH+]=C(N=[N+]=[N-])[N+](C4Cc5ccccc5C4)=C3O)CC2)c2ccccc2c1,-10.8
9,15,Cc1cc(C(=O)N2CCC([C@@]3(C)[NH2+]C(=N)[N+](C4Cc5ccccc5C4)=C3O)CC2)c2ccccc2c1,-10.8
4,6,Cn1nc(C(=O)N2CCc3ccccc3C2)c2cc(N3CC=C(c4ccccc4)CC3)ccc21,-10.8
4,12,C=c1/c(=C\c2c([O-])n(C(=O)[C@@H]3CC[NH2+][C@H]3CC)c3ccccc23)c(C)[nH+]n1Cc1cccc2ccccc12,-10.8
4,25,Cc1cc(-c2cc(/C(N=C=O)=[N+]3\CC[C@]([O])(c4ccccc4)C3)cc3c2C2=CC=CCC2=C3)cc(C)n1,-10.8
4,25,C[C@@H]1Cc2c(c(/C(O)=[N+]3\CCc4ccccc4C3)nn2C)C[C@@H]1N1CC=C(c2ccccc2)CC1,-10.8
4,25,Cc1ccc2c(c1)CC/[N+](=C(\O)c1nn(C)c3c1C[C@H](N1CC=C(c4ccccc4)CC1)[C@@H](C)C3)C2,-10.8
4,25,Cc1cc2c(cc1N1CC=C(c3ccccc3)CC1)c(/C(N)=[N+]1\CCc3ccccc3C1)nn2C,-10.8
4,25,Cc1ccc2c([nH+]1)CCC[C@H]2[C@@H]1C2=C(CCN1C(=O)c1[nH+]c(C#N)[nH+]c3ccccc13)c1ccccc1[N]2,-10.8
4,25,Cc1cc2c(cc1N1CC=C(c3ccccc3)CC1)c(/C(N=C=O)=[N+]1/CCc3ccccc3C1)[nH+]n2C,-10.8
4,21,Cc1cc(-c2cc(/C(N=C=O)=[N+]3/CC[C@]([O])(c4ccccc4)C3)cc3c2C2=CC=CCC2=C3)cc(C)[nH+]1,-10.8
4,21,Cc1cc(-c2cc(/C(N=[N+]=[N-])=[N+]3/CC[C@]([O])(c4ccccc4)C3)cc3c2C2=CC=CCC2=C3)cc(C)[nH+]1,-10.8
4,21,Cc1cc(-c2cc(/C([NH3+])=[N+]3\CC[C@]([O])(c4ccccc4)C3)cc3c2C2=CC=CCC2=C3)cc(C)[nH+]1,-10.8
4,21,Cc1ccc2c(c1)CCN(C(=O)c1[nH+]n(C)c3c1C[C@H](N1CC=C(c4ccccc4)CC1)CC3)C2,-10.8
4,21,Cc1cc(-c2cc(/C(N=[N+]=[N-])=[N+]3\CC[C@]([O])(c4ccccc4)C3)cc3c2C2=CC=CCC2=C3)cc(C)[nH+]1,-10.8
4,27,Cc1cc(-c2cc(/C(N=C=O)=[N+]3\CC[C@]([O])(c4ccccc4)C3)cc3c2C2=CC=CCC2=C3)cc(C)[nH+]1,-10.8
4,22,Cc1ccc2c(C(=O)N3CCC4=C([N]c5ccccc54)[C@H]3[C@@H]3CCCc4nc(C)ccc43)[nH+]c(-c3nn[n-]n3)nc2c1,-10.8
4,28,C=c1/c(=C\c2c([O-])n(C(=O)[C@@H]3CCN[C@H]3CC)c3ccccc23)c(C)nn1Cc1cccc2ccccc12,-10.8
4,30,Cc1ccc2c(c1)CC/[N+](=C(\O)c1nn(C)c3c1C[C@@H](N1CC=C(c4ccccc4)CC1)[C@H](C)C3)C2,-10.8
4,26,Cc1ccc2c([C@@H]3C4=C(CCN3C(=O)c3nc(-c5[nH+]n[n-][nH+]5)nc5ccccc35)c3ccccc3[N]4)cccc2n1,-10.8
7,26,Cc1cccc(C2=CCN(c3ccc4c(c3)c(/C(O)=[N+]3\CCc5ccccc5C3)[nH+]n4C)CC2)c1C,-10.8
7,29,S=C=N/C(C1CCN(CC2=C[C@@H]3C=c4ccccc4=C3C=C2)CC1)=[N+]1/CCc2ccccc2C1,-10.8
7,29,C/C(O)=N\C(C1CCN(CC2=C[C@@H]3C=c4ccccc4=C3C=C2)CC1)=[N+]1/CCc2ccccc2C1,-10.8
7,14,Cn1nc(/C(N)=[N+]2\CCc3ccccc3C2)c2c1CC[C@H](N1CC=C(c3ccccc3)CC1)C2,-10.8
7,14,CC(=O)N1CCN(C/C(O)=[N+]2\NC(c3cc(C)c4ccccc4c3)=C[C@H]2c2ccccc2C)CC1,-10.8
7,14,CC(=O)N1CC[NH+](C/C(O)=[N+]2\N=C(c3cc(C)c4ccccc4c3)C[C@H]2c2ccccc2C)CC1,-10.8
7,14,CC(=O)N1CC[NH+](C/C(O)=[N+]2/N=C(c3cc(C)c4ccccc4c3)C[C@H]2c2ccccc2C)CC1,-10.8
7,14,CCC(=O)NC(=O)[C@H]1c2ccccc2N=C2/C(=C/c3ccc(-c4cccc(C)c4C)o3)C[C@H](C)C[C@H]21,-10.8
7,14,CC(O)=[N+]1CC[NH+](C/C(O)=[N+]2\NC(c3cc(C)c4ccccc4c3)=C[C@H]2c2ccccc2C)CC1,-10.8
7,14,Cn1nc(/C([NH3+])=[N+]2\CCc3ccccc3C2)c2cc(N3CC=C(c4ccccc4)CC3)ccc21,-10.8
7,14,Cn1[nH+]c(/C(N=[N+]=[N-])=[N+]2\CCc3ccccc3C2)c2cc(N3CC=C(c4ccccc4)CC3)ccc21,-10.8
7,14,CC(=O)N1CC[NH+](C/C(O)=[N+]2/NC(c3cc(C)c4ccccc4c3)=C[C@H]2c2ccccc2C)CC1,-10.8
7,19,CC(=O)N1CCN(C/C(O)=[N+]2\N=C(c3cc(C)c4ccccc4c3)C[C@H]2c2ccccc2C)CC1,-10.8
7,19,Cc1ccc[nH+]c1[N]C(=O)[C@H]1CCCN(C(=O)C2CCN(CC3=C[C@@H]4C=c5ccccc5=C4C=C3)CC2)C1,-10.8
7,19,CC(=O)N1CC[NH+](C/C(O)=[N+]2\NC(c3cc(C)c4ccccc4c3)=C[C@H]2c2ccccc2C)CC1,-10.8
7,19,CC(=O)N1CCN(C/C(O)=[N+]2/N=C(c3cc(C)c4ccccc4c3)C[C@H]2c2ccccc2C)CC1,-10.8
7,19,Cc1cccnc1[N]C(=O)[C@@H]1CCC/[N+](=C(/O)C2CCN(CC3=C[C@@H]4C=c5ccccc5=C4C=C3)CC2)C1,-10.8
7,24,Cc1cc2ccccc2cc1[N@H+]1N=C[C@H]2[C@@H](/N=C(\O)c3[nH+]n(C)c(=O)c4ccccc34)CC(C)(C)C[C@@H]21,-10.8
7,24,[N-]=[N+]=N/C(C1CCN(CC2=C[C@@H]3C=c4ccccc4=C3C=C2)CC1)=[N+]1\CCc2ccccc2C1,-10.8
7,24,Cn1nc(/C([NH3+])=[N+]2\CCc3ccccc3C2)c2cc(N3CC=C(c4ccc5ccccc5c4)CC3)ccc21,-10.8
7,24,C/C(O)=N\C(c1nn(C)c2ccc(N3CC=C(c4ccccc4)CC3)cc12)=[N+]1/CCc2ccccc2C1,-10.8
7,18,CC(O)=[N+]1CCN(C/C(N)=[N+]2\N=C(c3cc(C)c4ccccc4c3)C[C@H]2c2ccccc2C)CC1,-10.8
7,23,[N-]=[N+]=N/C(C1CC[NH+](CC2=C[C@@H]3C=c4ccccc4=C3C=C2)CC1)=[N+]1/CCc2ccccc2C1,-10.8
7,27,C/C(O)=N\C(c1[nH+]n(C)c2ccc(N3CC=C(c4ccccc4)CC3)cc12)=[N+]1\CCc2ccccc2C1,-10.8
7,4,CC(=O)O/C(c1[nH+]n(C)c2ccc(N3CC=C(c4ccccc4C)CC3)cc12)=[N+]1\CCc2ccccc2C1,-10.8
7,28,C/C(O)=N/C(c1[nH+]n(C)c2ccc(N3CC=C(c4ccccc4)CC3)cc12)=[N+]1/CCc2ccccc2C1,-10.8
7,28,Cc1ccc[nH+]c1[N-]C(=O)[C@H]1CCC[N@@H+](C([O-])=C2CCN(CC3=C[C@@H]4C=c5ccccc5=C4C=C3)CC2)C1,-10.8
7,22,Cc1ccc[nH+]c1[N]C(=O)[C@H]1CCCN(C([O-])=C2CC[NH+](CC3=C[C@@H]4C=c5ccccc5=C4C=C3)CC2)C1,-10.8
7,22,CC(O)=[N+]1CC[NH+](C/C(O)=[N+]2\N=C(c3cc(C)c4ccccc4c3)C[C@H]2c2ccccc2C)CC1,-10.8
7,25,Cc1cc2ccccc2cc1[N@H+]1N=C[C@@H]2[C@@H](/N=C(/O)c3nn(C)c(=O)c4ccccc34)CC(C)(C)C[C@@H]21,-10.8
7,25,Cc1cc2ccccc2cc1N1N=C[C@H]2[C@@H](/N=C(/O)c3nn(C)c(=O)c4ccccc34)CC(C)(C)C[C@@H]21,-10.8
2,6,C[C@H](C1=N[N]C(=O)c2ccccc21)C1=[NH+]c2ccc(S(=O)(=O)[O-])cc2C(=O)[N@+]12CC[C@]1(CCc3ccccc31)CC2,-10.8
2,6,C[C@@H](C1=N[N]C(=O)c2ccccc21)C1=Nc2ccc(S(=O)(=O)[O-])cc2C(=O)[N@+]12CC[C@]1(CCc3ccccc31)CC2,-10.8
2,6,Cc1cc(Cn2cc(C(N=[N+]=[N-])=[N+]3CCC4(C=Cc5ccccc54)CC3)[nH+]n2)c(F)c2[nH+]cccc12,-10.8
2,6,Cc1cc(CN2CCC([C@]3(C)[N]C(O)=[N+](C4Cc5ccccc5C4)C3=O)CC2)c(F)c2[nH+]cccc12,-10.8
