Run,Iteration,SMILES,Deep Frag Score,VINA
1,1,NCCn1nc(C(=O)N2CCc3ccccc3C2)c2c1CCC(N1CC=C(c3ccccc3)CC1)C2,0.591268,-9.279
5,4,COC1C(C(=O)Nc2ccc(-n3cc(O)cn3)cc2)C12CCN(C(=O)c1cccc(-c3cccc(F)c3F)c1)CC2,0.950009,-9.279
9,3,O=C(Cc1cccc(F)c1)NCc1nnc2n1CC(OO)N(Cc1cccc(-c3cc(O)ccc3CF)c1)CC2,0.552718,-9.279
5,5,COC1C(C(=O)Nc2ccc(-n3cc(O)cn3)cc2)C12CCN(C(=O)c1cccc(-c3ccccc3F)c1)CC2OC#N,0.570916,-9.278
3,5,COC1CC(C(=O)NCC2C(F)C3CCC2C32CC2O)CC(F)N1C1N=c2cc3c(cc2=C(C)N1)CCC3,0.852093,-9.278
8,10,C=CC1(C2(OCC)CCC(F)(F)C(F)(F)C2)c2[nH]c3ccccc3c2C(OC)CN1C(=O)c1nc(=O)[nH]c2ccccc12,0.574255,-9.278
5,10,COC1C(C(=O)Nc2ccc(-n3cc(O)cn3)c(O)c2)C12CC(C#[SH])N(C(=O)c1cccc(-c3ccccc3F)c1)C(C)C2(OC)OC,0.568228,-9.278
9,7,CC(NC(=O)Cc1ccc(F)c(F)c1)c1nnc2n1CCN(C(CO)c1cccc(-c3cc(O)ccc3C(F)(F)F)c1)CC2,0.600847,-9.277
7,5,CC(c1cc2ccccc2[nH]c1=O)N1CCC2(CC2C(=O)NCC2(c3ccccc3)CC(F)C(F)(F)C2)C(C=O)C1,0.573934,-9.277
3,3,CC1=c2cc3c(c(C)c2=NC(N2CCC(C(=O)NCC4CC5CCC4C54CC4O)CC2O)N1)CCC3,0.643261,-9.277
2,10,COc1cc(=O)n2c(c1C(=O)N1CCc3c(F)cc(F)cc3C1C)CCN(C(C)c1cc(OC)c(OC)c3c(O)cccc13)CC2C=O,0.605684,-9.276
3,7,CCOC1CC(C(=O)NCC2CC3CCC2C32CC2(O)O)CC(F)N1C1N=c2cc3c(cc2=C(C)N1)C(F)CC3,0.746509,-9.276
3,8,CCOC1(CC)CC(C(=O)NCC2CC3CCC2(O)C32CC2(O)O)CC(F)N1C1N=c2cc3c(cc2=C(C)N1)CCC3,0.629535,-9.276
10,4,CCOC1(C2c3[nH]c4ccccc4c3CC(CN)N2C(=O)c2nc(=O)[nH]c3ccccc23)CCCCC1,0.617743,-9.276
3,7,CCOC1CC(C(=O)NCC2CC3CCC2C32CC2(O)OO)CC(F)N1C1N=c2cc3c(cc2=C(C)N1)CCC3,0.919922,-9.275
5,3,CCc1nn(-c2ccc(NC(=O)C3C(O)C34CCN(C(=O)c3cccc(-c5ccccc5F)c3)CC4)cc2)cc1O,0.570404,-9.275
3,2,CC1=c2cc3c(cc2=NC(N2CCC(C(=O)NCC4CC5CCC4C54CC4)CC2OCBr)N1)CCC3,0.55745,-9.274
5,2,CN(C(=O)C1CC12CCN(C(=O)c1cccc(-c3ccccc3F)c1)CC2)c1ccc(-n2cc(O)cn2)cc1,0.795613,-9.274
3,3,CC1=c2cc3c(cc2=NC(N2CCC(C(=O)NCC4CC5CCC4C54CC4(O)O)CC2O)N1)CCC3,0.650728,-9.274
3,5,COC1CC(C(=O)NCC2CC3CCC2C32CC2O)CC(F)N1C1N=c2cc3c(cc2=C(C)N1)CC(OO)C3,0.567345,-9.274
3,3,CC1=c2cc3c(cc2=NC(N2CCC(C(=O)NCC4CC5(C)CCC4C54CC4O)CC2O)N1)CCC3,0.681266,-9.273
1,3,CCn1nc(C(=O)N2CCc3ccccc3C2O)c2c1CCC(N1CC=C(c3cccc(O)c3)CC1)C2,0.776953,-9.273
9,5,CC(N)Oc1ccc(C(F)F)c(-c2cccc(CN3CCc4nnc(C(C)NC(=O)Cc5cccc(F)c5)n4CC3)c2)c1,0.587882,-9.273
9,6,CCOc1ccc(C(F)(F)F)c(-c2cccc(CN3CCc4nnc(C(C)NC(=O)Cc5cccc(F)c5)n4CC3)c2)c1,0.75217,-9.273
8,8,CCOC1(C2c3[nH]c4ccccc4c3CCN2C(=O)c2nc(=O)[nH]c3cccc(C=O)c23)CCC(F)(F)C(F)(F)C1,0.552191,-9.272
1,10,CCn1nc(C(=O)N2CCc3cc(OC)ccc3C2)c2c1CCC(N1CC(OC)=C(c3c(O)ccc(OC)c3O)C(O)(O)C1)C2,0.6086,-9.272
3,8,CCOC1CC(C(=O)NCC2CC3CCC2(OOC)C32CC2(O)O)CC(F)N1C1N=c2cc3c(cc2=C(C)N1)CCC3,0.598771,-9.272
9,10,CCN(C(=O)Cc1ccc(F)c(F)c1)C(C)c1nnc2n1CCN(Cc1cccc(-c3cc(OC#N)cc(F)c3C(F)(F)F)c1)CC2,0.572632,-9.272
3,3,CC1=c2cc3c(cc2=NC(N2CC(F)C(C(=O)NCC4CC5CCC4C54CC4O)CC2O)N1)CCC3,0.915476,-9.272
8,3,O=C(c1nc(=O)[nH]c2ccccc12)N1C(CO)Cc2c([nH]c3ccccc23)C1C1(O)CCCC(F)C1,0.750688,-9.272
9,1,O=C(Cc1cccc(F)c1)NCc1nnc2n1CCN(Cc1cccc(-c3ccccc3CF)c1)CC2,0.927051,-9.271
9,3,O=C(Cc1cccc(F)c1)NCc1nnc2n1CCN(Cc1cc(O)cc(-c3cc(O)ccc3CF)c1)CC2,0.799655,-9.271
7,4,CCC1CC2(CCN1Cc1cc3ccccc3[nH]c1=O)CC2C(=O)NCC1(c2ccccc2)CC(F)C(F)(F)C1,0.587309,-9.271
8,8,O=C(c1nc(=O)[nH]c2ccccc12)N1CCc2c([nH]c3ccccc23)C1C1(OCCO)CCC(F)(F)C(F)(F)C1,0.944051,-9.271
7,2,CCN(CC1(c2ccccc2)CCC(F)C1)C(=O)C1CC12CCN(Cc1cc3ccccc3[nH]c1=O)CC2,0.566688,-9.271
6,5,CCN(C(=O)C1CCN(C2=NC(C)=C3C=CC=CC3N2)C(F)C1(F)F)C(O)c1ccc(C(F)(F)F)cc1,0.815518,-9.27
3,5,COC1CC(C(=O)NCC2CC3CCC2C32CC2O)CC(F)N1C1N=c2cc3c(cc2=C(CO)N1)CCC3,0.912053,-9.27
7,4,O=C(NCC1(c2ccccc2)CC(F)C(F)(F)C1)C1CC12CCN(C(CF)c1cc3ccccc3[nH]c1=O)CC2,0.575115,-9.27
10,4,CCOC1(C2c3[nH]c4ccccc4c3CC(CF)N2C(=O)c2nc(=O)[nH]c3ccccc23)CCCCC1,0.570236,-9.27
1,7,CCCOC1(O)CN(C2CCc3c(c(C(=O)N4CCc5ccccc5C4)nn3CC)C2)CC=C1c1cccc(OC)c1O,0.582385,-9.27
3,2,CC1=c2cc3c(cc2=NC(CBr)(N2CCC(C(=O)NCC4CC5CCC4C54CC4)CC2O)N1)CCC3,0.551297,-9.27
5,6,COC1C(C(=O)Nc2ccc(-n3cc(O)cn3)cc2)C12CCN(C(=O)c1cccc(-c3ccccc3F)c1)C(CO)C2O,0.993114,-9.269
4,4,CC1=C2C=C3CC(O)(O)CC3=CC2NC(N2CCC(C(=O)NCC3(O)CC4CCC3C43CC3F)CC2)=N1,0.763918,-9.269
8,3,COC1CN(C(=O)c2nc(=O)[nH]c3ccccc23)C(C2(O)CCCC(F)C2)c2[nH]c3ccccc3c21,0.644125,-9.269
2,10,COc1cc(=O)n2c(c1C(=O)N1CCc3c(F)cc(F)cc3C1C)CCN(C(C)c1cc(OCO)c(OC)c3c(O)cccc13)CC2,0.795442,-9.268
5,4,COC1C2(CCN(C(=O)c3cccc(-c4ccccc4F)c3)CC2)C1(O)C(=O)Nc1ccc(-n2cc(O)cn2)cc1,0.98025,-9.268
9,7,Cc1c(O)ccc(C(F)(F)F)c1-c1cccc(CN2CCc3nnc(C(C)NC(=O)Cc4ccc(F)c(F)c4)n3CC2)c1,0.745443,-9.268
4,5,CC1=C2C=C3CC(O)C(O)C3=CC2N(C)C(N2CCC(C(=O)NCC3(O)CC4CCC3C43CC3F)CC2)=N1,0.995427,-9.267
2,8,COc1cc(C(C)N2CCc3c(C(=O)N4CCc5c(F)cc(F)cc5C4C)c(OC)c(CO)c(=O)n3CC2)c2ccccc2c1O,0.618797,-9.267
6,8,CCN(Cc1ccc(C(F)(F)F)cc1O)C(=O)C1C(F)CN(C2=NC(C)=C3C(O)=CC(O)=CC3N2)C(F)C1(F)F,0.928883,-9.267
10,2,N#COC1(C2c3[nH]c4ccccc4c3CCN2C(=O)c2nc(=O)[nH]c3ccccc23)CCCCC1,0.586314,-9.267
3,6,COC1C(F)C(C(=O)NCC2CC3CCC2C32CC2(O)O)CC(F)N1C1N=c2cc3c(cc2=C(C)N1)CCC3,0.850598,-9.267
1,7,CCn1nc(C(=O)N2CCc3ccccc3C2)c2c1CCC(N1CC=C(c3cccc(OC)c3O)C(O)(O)C1)C2OC,0.584216,-9.267
1,5,CCn1nc(C(=O)N2CCc3ccccc3C2)c2c1CCC(N1CC=C(c3cccc(O)c3O)C(O)C1OC)C2,0.63116,-9.266
5,4,COC1C(C(=O)Nc2ccc(-n3ncc(O)c3CO)cc2)C12CCN(C(=O)c1cccc(-c3ccccc3F)c1)CC2,0.559312,-9.266
10,5,O=C(c1nc(=O)[nH]c2cc(F)ccc12)N1CCc2c([nH]c3ccccc23)C1C1(OCCO)CCCCC1,0.580399,-9.266
8,6,COC1(C2c3[nH]c4ccccc4c3C(C#N)CN2C(=O)c2nc(=O)[nH]c3ccccc23)CCC(F)C(F)(F)C1,0.56183,-9.266
1,1,Cn1nc(C(=O)N2CCc3ccccc3C2)c2c1CCC(N1CC=C(c3ccc(OO)cc3)CC1)C2,0.56174,-9.265
1,3,CCn1nc(C(=O)N2CCc3ccccc3C2)c2c1CCC(N1CC=C(c3cccc(OC)c3)CC1)C2,0.808964,-9.265
3,6,COC1(C)CC(C(=O)NCC2CC3CCC2C32CC2(O)O)CC(F)N1C1N=c2cc3c(cc2=C(C)N1)CCC3,0.946644,-9.265
5,9,COC1C(C(=O)Nc2ccc(-n3cc(O)cn3)cc2)C12CCN(C(=O)c1cccc(-c3c(O)cccc3F)c1)C(C)C2(OC)OC,0.945064,-9.265
7,2,O=C(NCC1(c2ccccc2)CC(F)CC1F)C1CC12CCN(Cc1cc3ccccc3[nH]c1=O)CC2,0.966656,-9.265
3,3,CC1=c2cc3c(cc2=NC(N2CCC(C(=O)NCC4CC5CCC4C54CC4OCC(=O)O)CC2O)N1)CCC3,0.692905,-9.265
3,1,CC1=c2cc3c(cc2=NC(N2CCC(C(=O)NCC4CC5CCC4C54CC4)CC2)N1)CC(C)C3,0.600237,-9.265
5,2,COOc1cnn(-c2ccc(NC(=O)C3CC34CCN(C(=O)c3cccc(-c5ccccc5F)c3)CC4)cc2)c1,0.586585,-9.264
5,8,COC1C(C(=O)Nc2ccc(-n3cc(O)cn3)cc2)C12CCN(C(=O)c1cccc(-c3ccccc3F)c1)C(C)C2(O)OCCS,0.558399,-9.264
3,7,CCOC1C(Cl)C(C(=O)NCC2CC3CCC2C32CC2(O)O)CC(F)N1C1N=c2cc3c(cc2=C(C)N1)CCC3,0.58369,-9.264
4,6,CC1=C2C=C3CC(O)C(O)C3=CC2NC(N2CCC(C(=O)NCC3(O)CC4C(OO)CC3C43C(F)C3F)CC2)=N1,0.55834,-9.264
10,4,CCOC1(C2c3[nH]c4ccccc4c3CC(CBr)N2C(=O)c2nc(=O)[nH]c3ccccc23)CCCCC1,0.564084,-9.264
4,1,CC1=C2C=C3CCCC3=CC2NC(N2CCC(C(=O)NCC3CC4CCC3C43CC3)CC2C[SeH])=N1,0.552226,-9.264
2,9,COc1cc(=O)n2c(c1C(=O)N1CCc3c(F)cc(F)cc3C1C)CCN(C(C)c1cc(OC)c(O)c3c(O)cccc13)CC2C#N,0.564822,-9.263
9,7,CC(NC(=O)Cc1ccc(F)c(F)c1)c1nnc2n1C(O)CN(Cc1cccc(-c3cc(O)ccc3C(F)(F)F)c1)CC2,0.947807,-9.263
10,2,Cc1cccc2[nH]c(=O)nc(C(=O)N3CCc4c([nH]c5ccccc45)C3C3(O)CCCCC3)c12,0.769494,-9.263
2,1,COc1cc(=O)n2c(c1C(=O)N1CCc3ccccc3C1)CCN(Cc1cccc3ccccc13)CC2CCCO,0.597136,-9.263
5,9,COC1C(C(=O)Nc2ccc(-n3cc(O)cn3)cc2)C12C(O)CN(C(=O)c1cccc(-c3ccccc3F)c1)C(C)C2(OC)OC,0.947005,-9.262
2,10,COc1cc(=O)n2c(c1C(=O)N1CCc3c(F)cc(F)cc3C1(C)C#N)CCN(C(C)c1cc(OC)c(OC)c3c(O)cccc13)CC2,0.554222,-9.262
7,4,O=C(NCC1(c2ccccc2)CC(F)C(F)(F)C1)C1CC12CCN(C(CI)c1cc3ccccc3[nH]c1=O)CC2,0.570999,-9.262
9,8,CC1Cn2c(nnc2C(C)N(C)C(=O)Cc2ccc(F)c(F)c2)CCN1Cc1cccc(-c2cc(O)ccc2C(F)(F)F)c1,0.848547,-9.262
2,10,COc1cc(=O)n2c(c1C(=O)N1CCc3c(F)cc(F)cc3C1C)CCN(C(C)c1cc(OC)c(OC)c3c(O)cccc13)CC2C#[SH],0.555121,-9.262
9,1,Cc1ccccc1-c1cccc(CN2CCc3nnc(CNC(=O)Cc4ccc(ON)c(F)c4)n3CC2)c1,0.566243,-9.262
7,6,CC(c1cc2ccccc2[nH]c1=O)N1CCC2(CC1O)CC2C(=O)NCC1(c2ccccc2)CC(F)(F)C(F)(F)C1,0.940535,-9.261
3,8,CCOC1CC(C(=O)NCC2CC3CCC2(O)C32CC2(O)O)CC(F)N1C1N=c2cc3c(c(O)c2=C(C)N1)CCC3,0.834072,-9.261
8,9,CCOC1(C2c3[nH]c4ccccc4c3C(O)C(CO)N2C(=O)c2nc(=O)[nH]c3ccccc23)CCC(F)(F)C(F)(F)C1,0.669661,-9.261
3,5,COC1CC(C(=O)NCC2CC3CCC2C32C(O)C2O)CC(F)N1C1N=c2cc3c(cc2=C(C)N1)CCC3,0.905415,-9.261
9,2,Cc1ccc(O)cc1-c1cccc(CN2CCc3nnc(CN(C#N)C(=O)Cc4cccc(F)c4)n3CC2)c1,0.554061,-9.261
7,9,COc1ccc2[nH]c(=O)c(C(C)N3CCC4(CC4C(=O)NCC4(c5ccccc5OC)CC(F)(F)C(F)(F)C4)C(O)C3)cc2c1,0.624235,-9.26
9,2,Cc1ccc(O)cc1-c1cccc(CN2CCn3c(CNC(=O)Cc4cccc(F)c4)nnc3C(C)C2)c1,0.600613,-9.259
7,10,COc1ccccc1C1(C(C)NC(=O)C2CC23CCN(C(C)(OC)c2cc4ccccc4[nH]c2=O)CC3O)CC(F)(F)C(F)(F)C1,0.58985,-9.259
6,4,CCN(Cc1ccc(C(F)(F)F)cc1)C(=O)C1CCN(C2=NC(C)=C3C=C(C)C=CC3N2)CC1(F)F,0.843473,-9.259
8,6,COC1(C2c3[nH]c4ccccc4c3CC(C#N)N2C(=O)c2nc(=O)[nH]c3ccccc23)CCC(F)C(F)(F)C1,0.564629,-9.259
7,10,COc1ccccc1C1(C(C)(C#N)NC(=O)C2CC23CCN(C(C)c2cc4ccccc4[nH]c2=O)CC3O)CC(F)(F)C(F)(F)C1,0.565077,-9.259
2,5,CCC1Cc2c(C(=O)N3CCc4c(F)cc(F)cc4C3C)c(OC)cc(=O)n2CCN1C(C)c1cccc2ccccc12,0.598951,-9.259
2,9,COc1cc(=O)n2c(c1C(=O)N1CCc3c(F)cc(F)cc3C1C)CCN(C(C)c1cc(OC)c(O)c3c(O)cc(F)cc13)CC2,0.974903,-9.258
7,3,O=C(NCC1(c2cccc(O)c2)CC(F)C(F)C1)C1CC12CCN(Cc1cc3ccccc3[nH]c1=O)CC2,0.892417,-9.258
2,9,COc1cc(=O)n2c(c1C(=O)N1CCc3c(F)cc(F)cc3C1C)CCN(C(C)c1cc(OC)c(O)c3c(OC=O)cccc13)CC2,0.592937,-9.258
9,6,C=CN(C(=O)Cc1cccc(F)c1)C(C)c1nnc2n1CCN(Cc1cccc(-c3cc(O)ccc3C(F)(F)F)c1)CC2,0.551671,-9.258
5,6,COC1C(C(=O)Nc2ccc(-n3cc(O)cn3)cc2)C12CCN(C(=O)c1cccc(-c3cccc(O)c3F)c1)C(C)C2O,0.709073,-9.258
8,8,O=C(O)CCOC1(C2c3[nH]c4ccccc4c3CCN2C(=O)c2nc(=O)[nH]c3ccccc23)CCC(F)(F)C(F)(F)C1,0.749093,-9.258
3,2,CC1=c2cc3c(cc2=NC(N2CCC(C(=O)NCC4CC5CCC4C54CC4)CC2O)N1CO)CCC3,0.620399,-9.257
2,10,COc1cc(=O)n2c(c1C(=O)N1CCc3c(F)cc(F)cc3C1C)CCN(C(C)c1c(O)c(OC)c(OC)c3c(O)cccc13)CC2,0.703611,-9.257
8,9,CCOC1(C2c3[nH]c4ccccc4c3C(OCBr)CN2C(=O)c2nc(=O)[nH]c3ccccc23)CCC(F)(F)C(F)(F)C1,0.576487,-9.257
9,2,COc1ccc(F)cc1CC(=O)NCc1nnc2n1CCN(Cc1cccc(-c3cc(O)ccc3C)c1)CC2,0.635531,-9.257
4,4,CC1=C2C=C3CC(O)CC3=C(F)C2NC(N2CCC(C(=O)NCC3(O)CC4CCC3C43CC3F)CC2)=N1,0.908013,-9.257
5,7,CC1N(C(=O)c2cccc(-c3ccccc3F)c2)CCC2(C(OCCBr)C2C(=O)Nc2ccc(-n3cc(O)cn3)cc2)C1(O)O,0.560902,-9.256
8,1,O=C(c1nc(=O)[nH]c2c(F)cccc12)N1CCc2c([nH]c3ccccc23)C1C1CCCCC1,0.65522,-9.256
3,9,CCOC1CC(C(=O)NC(CO)C2CC3CCC2(O)C32C(O)C2(O)O)CC(F)N1C1N=c2cc3c(cc2=C(C)N1)CCC3,0.607752,-9.256
7,4,O=C(NCC1(c2cccc(O)c2)CC(F)C(F)(F)C1)C1CC12CCN(Cc1cc3ccccc3[nH]c1=O)CC2,0.877732,-9.255
7,7,CC(c1cc2ccccc2[nH]c1=O)N1CCC2(CC1)CC2C(=O)NCC1(c2ccc(ON)cc2O)CC(F)(F)C(F)(F)C1,0.570141,-9.255
6,5,CCN(Cc1ccc(C(F)(F)F)cc1)C(=O)C1CCN(C2=NC(CF)=C3C=CC=CC3N2)C(F)C1(F)F,0.869783,-9.255
1,8,CCn1nc(C(=O)N2CCc3cc(O)ccc3C2)c2c1CCC(N1CC=C(c3ccc(OO)c(OC)c3O)C(O)(O)C1)C2,0.553567,-9.255
2,9,COc1cc(C(C)N2CCc3c(C(=O)N4CCc5c(F)cc(F)cc5C4C)c(OCC=O)cc(=O)n3CC2)c2cccc(O)c2c1O,0.701655,-9.255
1,7,CCn1nc(C(=O)N2CCc3cc(OO)ccc3C2)c2c1CCC(N1CC=C(c3cccc(OC)c3O)C(O)(O)C1)C2,0.573949,-9.254
1,6,C#CC1N(C2CCc3c(c(C(=O)N4CCc5ccccc5C4)nn3CC)C2)CC=C(c2cccc(O)c2O)C1(O)O,0.571056,-9.254
1,1,O=C(c1nn(CC#[SH])c2c1CC(N1CC=C(c3ccccc3)CC1)CC2)N1CCc2ccccc2C1,0.554691,-9.254
4,3,CC1=C2C=C3CC(O)CC3=CC2NC(N2CCC(C(=O)NCC3(O)CC4CCC3C43CC3)CC2O)=N1,0.871571,-9.254
5,3,O=C(Nc1ccc(-n2cc(O)cn2)cc1)C1C(O)C12CCN(C(=O)c1cccc(-c3cc(O)ccc3F)c1)CC2,0.948864,-9.254
10,2,O=C(c1nc(=O)[nH]c2ccccc12)N1CCc2c([nH]c3ccccc23)C1C1(OC#[SH])CCCCC1,0.569851,-9.254
1,2,Cn1nc(C(=O)N2CCc3ccccc3C2)c2c1C(O)CC(N1CC=C(c3cccc(O)c3)CC1)C2,0.847442,-9.254
6,9,CCN(Cc1ccc(C(F)(F)F)c(O)c1OC)C(=O)C1CCN(C2=NC(C)=C3C(O)=CC(O)=CC3N2)C(F)C1(F)F,0.934903,-9.254
10,4,CC(C=O)OC1(C2c3[nH]c4ccccc4c3CCN2C(=O)c2nc(=O)[nH]c3ccccc23)CCCCC1,0.611414,-9.254
10,7,O=C(c1nc(=O)[nH]c2ccccc12)N1CCc2c([nH]c3ccccc23)C1C1(OCCO)CCCC(OCF)C1O,0.579259,-9.253
5,6,COC1C(C(=O)Nc2ccc(-n3ncc(O)c3O)cc2)C12CCN(C(=O)c1cccc(-c3ccccc3F)c1)C(C)C2O,0.71887,-9.253
8,6,COC1(C2(C=O)c3[nH]c4ccccc4c3CCN2C(=O)c2nc(=O)[nH]c3ccccc23)CCC(F)C(F)(F)C1,0.604865,-9.253
7,10,CC(c1cc2ccccc2[nH]c1=O)N1CCC2(CC2C(=O)NC(C)C2(c3ccccc3OCCN)CC(F)(F)C(F)(F)C2)C(O)C1,0.589131,-9.253
1,1,Cn1nc(C(=O)N2CCc3cc(F)ccc3C2)c2c1CCC(N1CC=C(c3ccccc3)CC1)C2,0.828716,-9.253
7,4,COC1CN(Cc2cc3ccccc3[nH]c2=O)CCC12CC2C(=O)NCC1(c2ccccc2)CC(F)C(F)(F)C1,0.583665,-9.253
5,7,COC1C(C(=O)Nc2ccc(-n3cc(O)cn3)cc2)C12CCN(C(=O)c1cccc(-c3ccccc3F)c1OO)C(C)C2(O)O,0.552528,-9.253
5,5,COC1C(C(=O)Nc2ccc(-n3cc(O)cn3)c(C)c2)C12CCN(C(=O)c1cccc(-c3ccccc3F)c1)CC2O,0.729283,-9.253
6,1,CC1=C2C=CC=CC2NC(N2CCC(C)(C(=O)N(C)Cc3ccc(C(F)(F)F)cc3)CC2)=N1,0.570883,-9.252
6,6,CC1=C2C(O)=CC=CC2NC(N2CCC(C(=O)N(CCCO)Cc3ccc(C(F)(F)F)cc3)C(F)(F)C2F)=N1,0.646469,-9.252
1,8,CCn1nc(C(=O)N2CCc3cc(O)ccc3C2)c2c1CCC(N1CC=C(c3cccc(OC)c3OC)C(O)(O)C1)C2,0.925897,-9.252
7,3,O=C(NC(CF)C1(c2ccccc2)CC(F)C(F)C1)C1CC12CCN(Cc1cc3ccccc3[nH]c1=O)CC2,0.56562,-9.252
10,1,O=C(c1nc(=O)[nH]c2c(O)cccc12)N1CCc2c([nH]c3ccccc23)C1C1CCCCC1,0.695094,-9.252
3,1,CC1=c2cc3c(cc2=NC(N2CCC(C(=O)NCC4CC5C(C)CC4C54CC4)CC2)N1)CCC3,0.784969,-9.252
5,4,COc1cnn(-c2ccc(NC(=O)C3C(OC)C34CCN(C(=O)c3cccc(-c5ccccc5F)c3)CC4)cc2)c1,0.689992,-9.252
6,4,CCN(Cc1ccc(C(F)(F)F)cc1)C(=O)C1CCN(C2=NC(C)=C3C=CC=CC3N2CBr)CC1(F)F,0.563423,-9.251
1,5,CCOc1c(O)cccc1C1=CCN(C2CCc3c(c(C(=O)N4CCc5ccccc5C4)nn3CC)C2)CC1O,0.568643,-9.251
2,9,COc1cc(=O)n2c(c1C(=O)N1CCc3c(F)cc(F)cc3C1CCO)CCN(C(C)c1cc(OC)c(O)c3c(O)cccc13)CC2,0.573763,-9.251
3,7,CC1=c2cc3c(cc2=NC(N2C(F)CC(C(=O)NCC4CC5CCC4C54CC4(O)O)CC2OC(C)O)N1)CCC3,0.813222,-9.251
6,5,CCN(Cc1ccc(C(F)(F)F)cc1)C(=O)C1CC(F)N(C2=NC(C)=C3C=CC=CC3N2)C(F)C1(F)F,0.588885,-9.251
7,2,O=C(NCC1(c2ccccc2)CCC(F)C1)C1CC12CCN(Cc1cc3ccc(O)cc3[nH]c1=O)CC2,0.884774,-9.251
2,8,COc1cc(=O)n2c(c1C(=O)N1CCc3c(F)cc(F)cc3C1C)CC(CN)N(C(C)c1cc(OC)c(O)c3ccccc13)CC2,0.590915,-9.25
8,3,O=C(c1nc(=O)[nH]c2ccccc12)N1CC(CO)c2c([nH]c3ccccc23)C1C1(O)CCCC(F)C1,0.603957,-9.25
5,5,COC1C(C(=O)Nc2ccc(-n3cc(O)cn3)cc2)C12CCN(C(=O)c1cccc(-c3ccccc3F)c1)CC2OC[SeH],0.554928,-9.25
7,9,COc1ccccc1C1(CNC(=O)C2CC23CCN(C(C)c2cc4ccccc4[nH]c2=O)C(C)C3O)CC(F)(F)C(F)(F)C1,0.852713,-9.25
10,2,COC1CCC(O)(C2c3[nH]c4ccccc4c3CCN2C(=O)c2nc(=O)[nH]c3ccccc23)CC1,0.581476,-9.25
10,2,COc1ccc2c(C(=O)N3CCc4c([nH]c5ccccc45)C3C3(O)CCCCC3)nc(=O)[nH]c2c1,0.559988,-9.249
3,2,CC1=c2cc3c(cc2=NC(C[SeH])(N2CCC(C(=O)NCC4CC5CCC4C54CC4)CC2O)N1)CCC3,0.550898,-9.249
10,6,CC(C)OCCOC1(C2c3[nH]c4ccccc4c3CCN2C(=O)c2nc(=O)[nH]c3ccccc23)CCCCC1O,0.591714,-9.249
4,6,CC1=C2C=C3CC(O)C(O)C3=CC2N(O)C(N2CCC(C(=O)NCC3(O)CC4CCC3C43C(F)C3F)CC2)=N1,0.668692,-9.249
1,1,Cn1nc(C(=O)N2Cc3ccccc3CC2CO)c2c1CCC(N1CC=C(c3ccccc3)CC1)C2,0.652389,-9.248
7,7,CCC(NC(=O)C1CC12CCN(C(C)c1cc3ccccc3[nH]c1=O)CC2)C1(c2ccccc2O)CC(F)(F)C(F)(F)C1,0.589671,-9.248
9,5,CC(NC(=O)Cc1cccc(F)c1)c1nnc2n1CCN(Cc1cccc(-c3cc(O)cc(O)c3C(F)F)c1)CC2,0.699321,-9.248
7,8,C#CC(NC(=O)C1CC12CCN(C(C)c1cc3ccccc3[nH]c1=O)CC2)C1(c2ccccc2OC)CC(F)(F)C(F)(F)C1,0.563143,-9.248
10,3,COC1(C2c3[nH]c4ccc(CO)cc4c3CCN2C(=O)c2nc(=O)[nH]c3ccccc23)CCCCC1,0.553408,-9.248
5,2,O=C(Nc1ccc(-n2cc(O)c(O)n2)cc1)C1CC12CCN(C(=O)c1cccc(-c3ccccc3F)c1)CC2,0.660605,-9.248
7,10,CCCOc1ccccc1C1(C(C)NC(=O)C2CC23CCN(C(C)c2cc4ccccc4[nH]c2=O)CC3O)CC(F)(F)C(F)(F)C1,0.619649,-9.248
2,10,COc1cc(=O)n2c(c1C(=O)N1CCc3c(F)cc(F)cc3C1C)CCN(C(CF)c1cc(OC)c(OC)c3c(O)cccc13)CC2,0.916525,-9.247
1,5,CCn1nc(C(=O)N2CCc3ccccc3C2)c2c1CCC(N1CC=C(c3cccc(OCCN)c3O)C(O)C1)C2,0.724599,-9.247
6,3,CC1=C2C=CC=CC2NC(N2CC(F)(F)C(C(=O)N(C)Cc3ccc(C(F)(F)F)cc3)CC2F)=N1,0.946105,-9.247
3,2,COC1(C(=O)NCC2CC3CCC2C32CC2)CCN(C2N=c3cc4c(cc3=C(C)N2)CCC4)C(O)C1,0.595359,-9.247
7,7,CC(c1cc2ccccc2[nH]c1=O)N1CCC2(CC1)CC2C(=O)NCC1(c2c(O)cccc2O)CC(F)(F)C(F)(F)C1,0.74557,-9.247
5,1,Cc1cc(-n2cccn2)ccc1NC(=O)C1CC12CCN(C(=O)c1cccc(-c3ccccc3F)c1)CC2,0.781682,-9.246
2,8,COc1cc(=O)n2c(c1C(=O)N1CCc3c(F)cc(F)cc3C1C)CCN(C(C)c1cc(OC)c(O)c3ccccc13)CC2C#N,0.561632,-9.246
8,3,N#COC1(C2c3[nH]c4ccccc4c3CCN2C(=O)c2nc(=O)[nH]c3ccccc23)CCCC(F)C1,0.556389,-9.245
10,1,NOC1CCCC(C2c3[nH]c4ccccc4c3CCN2C(=O)c2nc(=O)[nH]c3ccccc23)C1,0.549574,-9.245
