Run,Iteration,SMILES,Deep Frag Score,VINA
4,9,C=Cc1c(NC(=O)C2Cc3c(OC)ccc(OC)c3O2)cccc1C(=O)N(C)c1c(C)n(CC)n(-c2cccc(F)c2O)c1=O,0.563072,-7.433
4,9,CCn1c(C)c(N(C)C(=O)c2ccc(O)c(NC(=O)C3Cc4c(OC)ccc(OC)c4O3)c2)c(=O)n1-c1cccc(F)c1O,0.590173,-7.433
9,9,C=Cc1c(O)ccc(COc2cccc(C3(C)NC(=O)N(CC)C(C)=C3C(=O)Nc3c(C)ccc(C(F)(F)F)c3C)c2)c1OC,0.555556,-7.433
7,8,CCCN(NC(=O)Cc1c(C)nn(-c2ccc(F)cc2OC)c1C)C(=O)c1oc2cc(OO)cc(OC)c2c1C,0.568224,-7.433
10,9,COc1cc(C(C)(C)n2nc(C)c3cc(C(=O)OC(CBr)C(=O)NCc4cc5c(cc4OC)OCO5)sc32)c(OC)cc1C,0.572455,-7.433
1,10,COc1cc(OC)c2cc(S(=O)(=O)N(c3cccc(C)c3C(=O)NC(C)c3ccc4c(c3)OC(C#N)O4)C(C)C)ccc2c1,0.585725,-7.433
1,5,COc1ccc2cc(S(=O)(=O)N(CCC#N)c3ccccc3C(=O)NCc3ccc4c(c3)OCO4)ccc2c1,0.583062,-7.433
1,10,C#CCC(NC(=O)c1c(C)cccc1N(C(C)C)S(=O)(=O)c1ccc2cc(OC)cc(OC)c2c1)c1ccc2c(c1)OCO2,0.560861,-7.432
7,8,CCCN(NC(=O)Cc1c(C)nn(-c2c(C)cc(F)cc2OC)c1C)C(=O)c1oc2cccc(OC)c2c1C,0.945631,-7.432
9,5,CCc1c(OCc2ccccc2OC)cccc1C1(C)NC(=O)N(C)C(C)=C1C(=O)Nc1cccc(C(F)(F)F)c1,0.577953,-7.432
2,8,CCOCC(OC(=O)c1cc2c(C)nn(Cc3ccc(C)c(O)c3)c2s1)c1cc(=O)oc2cc(OC)c3cccc(OC)c3c12,0.594036,-7.432
7,10,COc1c(-n2nc(C)c(CC(=O)NN(CCCF)C(=O)c3oc4cc(O)cc(OC)c4c3C)c2C)ccc(F)c1C,0.737769,-7.432
10,6,COc1cc(C(C)n2nc(C)c3cc(C(=O)OCC(=O)NCc4ccc5c(c4)OCO5)sc32)c(OCC[SeH])cc1C,0.569126,-7.431
3,6,COC1CC(c2nc3cc(C)cc(O)c3o2)CC(C=O)N1C(=O)c1c(C)nn(Cc2cccc(O)c2O)c1C,0.588539,-7.431
2,8,C#CC(c1ccc(C)c(O)c1)n1nc(C)c2cc(C(=O)OC(COCC)c3cc(=O)oc4ccc5cccc(OC)c5c34)sc21,0.569192,-7.431
10,10,CCOc1cc2c(cc1CNC(=O)COC(=O)c1cc3c(C)nn(C(C)(C)c4cc(OC)c(C)cc4OCC)c3s1)OCO2,0.602693,-7.431
9,8,COc1cc(O)ccc1COc1cccc(C2(C)NC(=O)N(C(C)C#N)C(C)=C2C(=O)Nc2cc(C(F)(F)F)ccc2C)c1,0.572287,-7.431
2,7,CCOCC(OC(=O)c1sc2c(c(C)nn2Cc2ccc(C)cc2)c1CO)c1cc(=O)oc2ccc3cccc(OC)c3c12,0.609173,-7.431
2,3,Cc1ccc(Cn2nc(C)c3cc(C(=O)OCc4cc(=O)oc5ccc6cccc(OCCS)c6c45)sc32)cc1,0.568944,-7.431
6,8,CCOc1cc2c(c(OCC)c1OC)CN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(C)cn3)c1)CC2,0.653251,-7.431
4,9,CCn1c(CO)c(N(C)C(=O)c2cccc(NC(=O)C3Cc4c(OC)ccc(OC)c4O3)c2)c(=O)n1-c1cccc(F)c1O,0.901868,-7.431
7,5,C=CN(NC(=O)Cc1c(C)nn(-c2ccc(F)cc2OC)c1C)C(=O)c1oc2cccc(OC)c2c1C,0.577317,-7.43
6,6,COc1cc2c(c(O)c1OC)C(C#[SH])N(S(=O)(=O)c1cccc(C(=O)Nc3ccc(C)cn3)c1)CC2,0.575459,-7.43
9,8,CCCC1(c2cccc(OCc3ccc(O)cc3OC)c2)NC(=O)N(CC)C(C)=C1C(=O)Nc1cc(C(F)(F)F)ccc1C,0.566181,-7.43
10,9,COc1cc(C(C)(C)n2nc(C)c3cc(C(=O)OCC(=O)NCc4cc5c(cc4OC)OC(C)O5)sc32)c(OC)cc1C,0.990371,-7.43
6,7,COc1cc2c(c(OC)c1OC)CN(S(=O)(=O)c1cccc(C(=O)N(CO)c3ccc(C)cn3)c1)CC2,0.631553,-7.43
6,7,COc1cc2c(c(OCC#[SH])c1OC)CN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(C)cn3)c1)CC2,0.571801,-7.43
2,9,CCOC(C#N)C(OC(=O)c1cc2c(C)nn(Cc3ccc(C)c(OC)c3)c2s1)c1cc(=O)oc2ccc3cccc(OC)c3c12,0.566791,-7.43
2,8,CCOCC(OC(=O)c1cc2c(C)nn(Cc3ccc(C)c(O)c3)c2s1)c1c(CN)c(=O)oc2ccc3cccc(OC)c3c12,0.602799,-7.429
9,2,CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2)C(c2cccc(OCc3ccccc3)c2)NC(=O)N1CC(N)CO,0.569024,-7.429
3,3,Cc1ccc2oc(C3CCN(C(=O)c4c(C)nn(C(CI)c5cccc(O)c5O)c4C)CC3)nc2c1,0.568689,-7.429
1,7,CCN(c1ccccc1C(=O)NCc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc2cc(OC)cc(OC)c2c1CCC(N)=O,0.566537,-7.429
10,7,CCOc1cc(C(C)(C)n2nc(C)c3cc(C(=O)OCC(=O)NCc4ccc5c(c4)OCO5)sc32)c(OC)cc1C,0.915256,-7.429
7,8,CCC(C)N(NC(=O)Cc1c(C)nn(-c2ccc(F)cc2OC)c1C)C(=O)c1oc2cccc(OC)c2c1C,0.906441,-7.428
8,1,CNCCC(C(=O)N1N=C(c2ccc3ccccc3c2)CC1c1ccccc1)N1CCN(c2ccccc2C)CC1,0.562719,-7.428
7,2,Cc1nn(-c2ccc(F)cc2OCS)c(C)c1CC(=O)NNC(=O)c1oc2ccccc2c1C,0.569439,-7.428
1,10,COc1cc(OC)c2cc(S(=O)(=O)N(c3cccc(C)c3C(=O)NC(C)c3ccc4c(c3)OCO4)C(C)(C)CN)ccc2c1,0.643622,-7.428
4,9,CCn1c(C)c(N(C)C(=O)c2cccc(N(C)C(=O)C3Cc4c(OC)ccc(OC)c4O3)c2)c(=O)n1-c1cccc(F)c1O,0.948486,-7.428
1,7,CCN(c1ccccc1C(=O)NC(CI)c1ccc2c(c1)OCO2)S(=O)(=O)c1ccc2cc(OC)cc(OC)c2c1,0.57348,-7.428
1,6,CCN(c1ccccc1C(=O)NCc1cc2c(cc1C#N)OCO2)S(=O)(=O)c1ccc2cc(OC)cc(O)c2c1,0.568724,-7.427
6,7,COc1c(OCCO)cc2c(c1OC)CN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(C)cn3)c1)CC2,0.709501,-7.427
2,9,CCOCC(OC(=O)c1cc2c(C)nn(Cc3ccc(C)c(OC)c3)c2s1)(C(=O)O)c1cc(=O)oc2ccc3cccc(OC)c3c12,0.566963,-7.427
9,8,CCN1C(=O)NC(C)(c2cccc(OCc3cc(OC)c(O)cc3OC)c2)C(C(=O)Nc2cc(C(F)(F)F)ccc2C)=C1C,0.640685,-7.427
2,8,CCOCC(OC(=O)c1cc2c(C)nn(Cc3ccc(C)c(O)c3)c2s1)c1c(OC)c(=O)oc2ccc3cccc(OC)c3c12,0.644818,-7.427
4,9,CCN(C(=O)c1cccc(NC(=O)C2Cc3c(OC)ccc(OC)c3O2)c1)c1c(C)n(CC)n(-c2cccc(F)c2O)c1=O,0.977471,-7.427
4,8,C#CN(C(=O)C1Cc2c(OC)ccc(OC)c2O1)c1cccc(C(=O)Nc2c(C)n(CC)n(-c3cccc(F)c3O)c2=O)c1,0.566071,-7.426
10,6,C#CCOc1cc(C)c(OC)cc1C(C)n1nc(C)c2cc(C(=O)OCC(=O)NCc3ccc4c(c3)OCO4)sc21,0.569353,-7.426
9,4,CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2)C(C)(c2cccc(OCc3cc(F)ccc3O)c2)NC(=O)N1C,0.57177,-7.426
10,10,CCOc1cc(C)c(OC)cc1C(C)(CC)n1nc(C)c2cc(C(=O)OCC(=O)NCc3cc4c(cc3OC)OCO4)sc21,0.918362,-7.425
1,5,CCN(c1ccccc1C(=O)NCc1cc2c(cc1CBr)OCO2)S(=O)(=O)c1ccc2cc(OC)ccc2c1,0.558704,-7.425
2,8,CCOCC(OC(=O)c1cc2c(C)nn(Cc3ccc(C)c(O)c3)c2s1)c1cc(=O)oc2ccc3cccc(OCCCl)c3c12,0.570894,-7.425
7,8,CCCN(NC(=O)Cc1c(C)nn(-c2ccc(F)cc2OC)c1CCO)C(=O)c1oc2cccc(OC)c2c1C,0.586327,-7.425
10,8,COc1cc(C(C)(C)n2nc(C)c3cc(C(=O)OCC(=O)N(CCO)Cc4cc5c(cc4O)OCO5)sc32)c(OC)cc1C,0.605273,-7.425
6,10,COCCOc1c2c(cc(OC)c1OC)CC(CO)N(S(=O)(=O)c1cccc(C(=O)Nc3ccc(C)cn3)c1)C2,0.561128,-7.425
1,9,CCN(c1cccc(C)c1C(=O)NC(C)(O)c1ccc2c(c1)OCO2)S(=O)(=O)c1ccc2cc(OC)cc(OC)c2c1,0.582433,-7.425
4,10,CCCN(C(=O)c1cccc(NC(=O)C2Cc3c(OC)ccc(OC)c3O2)c1)c1c(C)n(CC)n(-c2ccc(F)c(F)c2O)c1=O,0.679705,-7.425
7,8,CCCN(NC(=O)Cc1c(C)nn(-c2ccc(F)cc2OCCN)c1C)C(=O)c1oc2cccc(OC)c2c1C,0.597285,-7.425
2,8,CCOCC(OC(=O)c1cc2c(C)nn(Cc3ccc(C)c(O)c3)c2s1)c1cc(=O)oc2ccc3cccc(OCC#N)c3c12,0.577653,-7.424
5,3,COc1cc(-c2nnc(COC(=O)C=Cc3c(C)nn(Cc4ccc(C)cc4)c3CCO)o2)ccc1[N+](=O)[O-],0.62846,-7.424
1,4,COc1ccc2cc(S(=O)(=O)N(CCN)c3ccccc3C(=O)NCc3ccc4c(c3)OCO4)ccc2c1,0.589339,-7.424
2,9,CCOCC(OC(=O)c1cc2c(C)nn(Cc3ccc(CF)c(OC)c3)c2s1)c1cc(=O)oc2ccc3cccc(OC)c3c12,0.943006,-7.424
4,7,C=CN(C(=O)C1Cc2c(OC)ccc(OC)c2O1)c1cccc(C(=O)Nc2c(C)n(C)n(-c3cccc(F)c3O)c2=O)c1,0.560367,-7.424
7,8,CCCN(NC(=O)C(OC)c1c(C)nn(-c2ccc(F)cc2OC)c1C)C(=O)c1oc2cccc(OC)c2c1C,0.574504,-7.423
10,6,COc1cc(C(C)n2nc(C)c3cc(C(=O)OC(CCCN)C(=O)NCc4ccc5c(c4)OCO5)sc32)c(OC)cc1C,0.633225,-7.423
1,9,CCN(c1cccc(C)c1C(=O)NC(C)(CS)c1ccc2c(c1)OCO2)S(=O)(=O)c1ccc2cc(OC)cc(OC)c2c1,0.573874,-7.423
2,6,COCC(OC(=O)c1cc2c(C)nn(Cc3ccc(C)cc3)c2s1)c1cc(=O)oc2ccc3ccc(C=O)c(OC)c3c12,0.556813,-7.422
2,9,CCOCC(OC(=O)c1cc2c(C)nn(Cc3ccc(C)c(OC)c3)c2s1)c1cc(=O)oc2ccc3cccc(OCC[SeH])c3c12,0.559683,-7.422
2,7,CCOCC(C[SeH])(OC(=O)c1cc2c(C)nn(Cc3ccc(C)cc3)c2s1)c1cc(=O)oc2ccc3cccc(OC)c3c12,0.555681,-7.422
7,4,Cc1nn(-c2ccc(F)cc2OCCO)c(C)c1CC(=O)NNC(=O)c1oc2cccc(O)c2c1C,0.666739,-7.422
9,5,COc1ccccc1COc1cc(C2(C)NC(=O)N(C)C(C)=C2C(=O)Nc2cccc(C(F)(F)F)c2)ccc1CO,0.60075,-7.422
1,7,CCN(c1ccccc1C(=O)NCc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc2cc(OCCO)cc(OC)c2c1,0.627518,-7.421
3,6,COc1c(O)cccc1Cn1nc(C)c(C(=O)N2CCC(c3nc4cc(C)cc(O)c4o3)CC2OC)c1C,0.953529,-7.421
10,6,CCCC(NC(=O)COC(=O)c1cc2c(C)nn(C(C)c3cc(OC)c(C)cc3OC)c2s1)c1ccc2c(c1)OCO2,0.651503,-7.421
2,3,COc1cccc2cc(O)c3oc(=O)cc(COC(=O)c4cc5c(C)nn(Cc6ccc(C)cc6)c5s4)c3c12,0.919161,-7.421
7,4,COc1cc(F)ccc1-n1nc(C)c(CC(=O)NN(C#N)C(=O)c2oc3cccc(O)c3c2C)c1C,0.586102,-7.421
3,10,COc1cc(O)cc(Cn2nc(CF)c(C(=O)N3CCC(c4nc5cc(C)cc(OC)c5o4)CC3OC)c2C)c1OC,0.791229,-7.42
10,9,COc1cc(C(C)(C)n2nc(C)c3cc(C(=O)OC(CN)C(=O)NCc4cc5c(cc4OC)OCO5)sc32)c(OC)cc1C,0.632106,-7.42
1,10,C=CC1Oc2ccc(C(C)NC(=O)c3c(C)cccc3N(C(C)C)S(=O)(=O)c3ccc4cc(OC)cc(OC)c4c3)cc2O1,0.580602,-7.42
9,2,CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2)C(c2cccc(OCc3ccccc3O)c2)NC(=O)N1C,0.935311,-7.419
3,7,COc1cccc(Cn2nc(C)c(C(=O)N3CCC(c4nc5cc(C)c(O)c(O)c5o4)CC3OC)c2C)c1O,0.954226,-7.419
8,6,C#CC(C(=O)N1N=C(c2cc(O)c3ccccc3c2)CC1c1ccc(F)c(F)c1F)N1CCN(c2cccc(O)c2C)CC1,0.564598,-7.419
3,4,Cc1cc(O)c2oc(C3CCN(C(=O)c4c(C)nn(Cc5cccc(OCCl)c5O)c4C)CC3)nc2c1,0.562987,-7.419
10,3,Cc1nn(Cc2cc(O)c(CO)cc2O)c2sc(C(=O)OCC(=O)NCc3ccc4c(c3)OCO4)cc12,0.685183,-7.418
4,9,CCn1c(C)c(N(C)C(=O)c2cccc(NC(=O)C3Cc4c(OC)cc(F)c(OC)c4O3)c2)c(=O)n1-c1cccc(F)c1O,0.676456,-7.418
10,4,COc1cc(C)c(OCBr)cc1Cn1nc(C)c2cc(C(=O)OCC(=O)NCc3ccc4c(c3)OCO4)sc21,0.571837,-7.417
1,7,CCN(c1ccccc1C(=O)NC(C=O)c1ccc2c(c1)OCO2)S(=O)(=O)c1ccc2cc(OC)cc(OC)c2c1,0.586881,-7.417
4,10,CCn1c(C)c(N(C)C(=O)c2cccc(NC(=O)C3Cc4c(OC)ccc(OC)c4O3)c2)c(=O)n1-c1ccc(F)c(F)c1OCCl,0.563392,-7.417
10,8,CCc1c(CNC(=O)COC(=O)c2cc3c(C)nn(C(C)(C)c4cc(OC)c(C)cc4OC)c3s2)c(O)cc2c1OCO2,0.559443,-7.417
2,7,COCCOCC(OC(=O)c1cc2c(C)nn(Cc3ccc(C)cc3)c2s1)c1cc(=O)oc2ccc3cccc(OC)c3c12,0.634393,-7.416
1,7,C#CN(Cc1ccc2c(c1)OCO2)C(=O)c1ccccc1N(CC)S(=O)(=O)c1ccc2cc(OC)cc(OC)c2c1,0.567468,-7.416
8,10,COc1c(C)c(N2CCN(CC(=O)N3N=C(c4cc5ccccc5c(O)c4C)CC3c3cc(F)c(F)c(F)c3F)CC2)cc(O)c1O,0.959207,-7.416
6,10,COCCOc1c2c(cc(OCC(=O)OC)c1OC)CCN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(C)cn3)c1)C2,0.662666,-7.415
3,10,COc1cccc(Cn2nc(CF)c(C(=O)N3C(C=O)CC(c4nc5cc(C)cc(OC)c5o4)CC3OC)c2C)c1OC,0.598918,-7.415
7,9,COc1cc(F)ccc1-n1nc(C)c(CC(=O)NN(CC(C)O)C(=O)c2oc3cc(O)cc(OC)c3c2C)c1C,0.698006,-7.415
2,8,CCOCC(OC(=O)c1cc2c(C)nn(Cc3ccc(C)c(O)c3)c2s1)c1cc(=O)oc2ccc3cc(O)cc(OC)c3c12,0.9074,-7.415
1,9,CCN(c1cccc(C)c1C(=O)NC(C)c1ccc2c(c1)OCO2)S(=O)(=O)c1ccc2cc(OC)c(C)c(OC)c2c1,0.622655,-7.415
3,9,COc1cccc(Cn2nc(C)c(C(=O)N3CCC(c4nc5cc(C)cc(OC)c5o4)CC3OC)c2C)c1OCF,0.94958,-7.414
8,1,Cc1ccccc1N1CCN(CC(=O)N2N=C(c3ccc4ccccc4c3)CC2(CN)c2ccccc2)CC1,0.59774,-7.414
4,9,CCn1c(C)c(N(C)C(=O)c2cccc(NC(=O)C3Cc4c(OC)ccc(OC)c4O3)c2)c(=O)n1-c1cccc(F)c1OC=O,0.599244,-7.414
7,8,CCCN(NC(=O)Cc1c(C)nn(-c2ccc(F)c(O)c2OC)c1C)C(=O)c1oc2cccc(OC)c2c1C,0.944965,-7.414
3,4,Cc1cc(O)c2oc(C3CCN(C(=O)c4c(C)nn(Cc5cccc(O)c5O)c4CO)CC3)nc2c1,0.720523,-7.414
10,9,COc1cc(C(C)(C)n2nc(C)c3cc(C(=O)OCC(=O)NCc4cc5c(cc4OCCBr)OCO5)sc32)c(OC)cc1C,0.564443,-7.414
9,5,COc1ccccc1COc1cccc(C2(C)NC(=O)N(C)C(C)=C2C(=O)Nc2ccc(C)c(C(F)(F)F)c2)c1,0.604171,-7.414
6,6,COc1cc2c(c(OCCl)c1OC)CN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(C)cn3)c1)CC2,0.577327,-7.414
7,6,COc1cc(F)ccc1-n1nc(C)c(CC(=O)N(CI)N(C)C(=O)c2oc3cccc(OC)c3c2C)c1C,0.564552,-7.413
9,4,CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2)C(C)(c2ccc(C)c(OCc3ccccc3O)c2)NC(=O)N1C,0.814925,-7.413
2,9,CCOC(CS)C(OC(=O)c1cc2c(C)nn(Cc3ccc(C)c(OC)c3)c2s1)c1cc(=O)oc2ccc3cccc(OC)c3c12,0.561013,-7.413
7,10,COc1cc(F)ccc1-n1nc(C)c(CC(=O)NN(CCCF)C(=O)c2oc3cc(O)c(C)c(OC)c3c2C)c1C,0.632659,-7.412
6,10,COCCOc1c2c(cc(OC)c1OC)CCN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(C)cn3)c1O)C2,0.878281,-7.412
8,1,Cc1ccccc1N1CCN(C(CN)C(=O)N2N=C(c3ccc4ccccc4c3)CC2c2ccccc2)CC1,0.589336,-7.412
6,8,CCOc1c2c(cc(OC)c1OC)CCN(S(=O)(=O)c1cccc(C(=O)Nc3cc(OC)c(C)cn3)c1)C2,0.592801,-7.411
4,10,CCn1c(C)c(N(C)C(=O)c2cc(O)cc(NC(=O)C3Cc4c(OC)ccc(OC)c4O3)c2)c(=O)n1-c1ccc(F)c(F)c1O,0.729537,-7.411
4,9,CCn1c(C)c(N(C)C(=O)c2cccc(NC(=O)C3Cc4c(OC)cc(O)c(OC)c4O3)c2)c(=O)n1-c1cccc(F)c1O,0.984323,-7.411
10,4,COc1cc(C)c(O)c(OC)c1Cn1nc(C)c2cc(C(=O)OCC(=O)NCc3ccc4c(c3)OCO4)sc21,0.571922,-7.411
9,9,C=CCc1ccc(C(F)(F)F)c(C)c1NC(=O)C1=C(C)N(CC)C(=O)NC1(C)c1cccc(OCc2ccc(O)cc2OC)c1,0.579337,-7.411
1,10,COc1cc(OC)c2cc(S(=O)(=O)N(c3cccc(C)c3C(=O)NC(C)c3ccc4c(c3)OCO4)C(C)CC=O)ccc2c1,0.604326,-7.411
7,3,Cc1nn(-c2ccc(F)cc2O)c(C)c1CC(=O)N(C#N)NC(=O)c1oc2cccc(O)c2c1C,0.55715,-7.41
6,10,COCCOc1c2c(cc(OC)c1OC)CCN(S(=O)(=O)c1cccc(C(=O)Nc3cc(C)c(C)cn3)c1)C2,0.589298,-7.41
9,9,CCCc1ccc(C(F)(F)F)c(C)c1NC(=O)C1=C(C)N(CC)C(=O)NC1(C)c1cccc(OCc2ccc(O)cc2OC)c1,0.640817,-7.41
9,9,CCN1C(=O)NC(C)(c2ccc(C)c(OCc3ccc(O)cc3OC)c2)C(C(=O)Nc2c(C)ccc(C(F)(F)F)c2C)=C1C,0.665542,-7.41
7,4,Cc1nn(-c2ccc(F)cc2OCCN)c(C)c1CC(=O)NNC(=O)c1oc2cccc(O)c2c1C,0.601412,-7.41
3,3,CCCOc1cccc(Cn2nc(C)c(C(=O)N3CCC(c4nc5cc(C)ccc5o4)CC3)c2C)c1O,0.619163,-7.409
1,3,Cc1c(S(=O)(=O)N(C)c2ccccc2C(=O)NCc2ccc3c(c2)OCO3)ccc2cc(O)ccc12,0.727582,-7.409
10,3,Cc1cc(O)c(Cn2nc(C)c3cc(C(=O)OCC(=O)NCc4ccc5c(c4)OCO5)sc32)cc1OC[SeH],0.573819,-7.409
7,8,CCCN(NC(=O)Cc1c(C)nn(-c2c(C=O)cc(F)cc2OC)c1C)C(=O)c1oc2cccc(OC)c2c1C,0.573798,-7.409
1,6,CCc1c(S(=O)(=O)N(CC)c2ccccc2C(=O)NCc2ccc3c(c2)OCO3)ccc2cc(OC)cc(O)c12,0.592444,-7.409
7,9,CCCN(NC(=O)Cc1c(C)nn(-c2cc(O)c(F)cc2OC)c1C)C(=O)c1oc2cc(O)cc(OC)c2c1C,0.650824,-7.409
1,9,CCN(c1cccc(C)c1C(=O)NC(C)(CN)c1ccc2c(c1)OCO2)S(=O)(=O)c1ccc2cc(OC)cc(OC)c2c1,0.586186,-7.409
2,10,COc1cc(C(C)n2nc(C)c3cc(C(=O)OC(COC(C)C=O)c4cc(=O)oc5ccc6cccc(OC)c6c45)sc32)ccc1C,0.604945,-7.408
1,10,C=Cc1cc2cc(OC)cc(OC)c2cc1S(=O)(=O)N(c1cccc(C)c1C(=O)NC(C)c1ccc2c(c1)OCO2)C(C)C,0.568407,-7.408
9,6,CCN1C(=O)NC(C)(c2cccc(OCc3cccc(O)c3OC)c2)C(C(=O)Nc2cccc(C(F)(F)F)c2)=C1C,0.68981,-7.408
10,9,COc1cc(C(C)(C)n2nc(C)c3cc(C(=O)OC(CO)C(=O)NCc4cc5c(cc4OC)OCO5)sc32)c(OC)cc1C,0.623551,-7.408
10,6,COc1cc(C(CF)n2nc(C)c3cc(C(=O)OCC(=O)NCc4ccc5c(c4)OCO5)sc32)c(OC)cc1C,0.939453,-7.407
6,8,COc1cc2c(c(OC(C)O)c1OC)CN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(C)cn3)c1)CC2,0.751372,-7.407
9,6,CCN1C(=O)NC(C)(c2cccc(OCc3cccc(C=O)c3OC)c2)C(C(=O)Nc2cccc(C(F)(F)F)c2)=C1C,0.560126,-7.407
7,4,COc1cc(F)ccc1-n1nc(CC#N)c(CC(=O)NNC(=O)c2oc3cccc(O)c3c2C)c1C,0.556519,-7.407
1,7,CCN(c1ccccc1C(=O)NCc1ccc2c(c1C=O)OCO2)S(=O)(=O)c1ccc2cc(OC)cc(OC)c2c1,0.584742,-7.407
3,5,Cc1cc(O)c2oc(C3CCN(C(=O)c4c(C)nn(Cc5cccc(O)c5O)c4C)C(OC=O)C3)nc2c1,0.607398,-7.407
8,7,Cc1c(O)cccc1N1CCN(C(C#N)C(=O)N2N=C(c3cc(O)c4ccccc4c3)CC2c2cc(F)c(F)c(F)c2F)CC1,0.561642,-7.407
3,8,COc1cc(Cn2nc(C)c(C(=O)N3CCC(c4nc5cc(C)cc(O)c5o4)CC3OC)c2C)c(OC)c(OC)c1,0.566833,-7.406
7,8,CCCN(NC(=O)C(CS)c1c(C)nn(-c2ccc(F)cc2OC)c1C)C(=O)c1oc2cccc(OC)c2c1C,0.555435,-7.406
6,2,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCc4cc(OC=O)ccc4C3)c2)nc1,0.57094,-7.406
9,6,CCN1C(=O)N(O)C(C)(c2cccc(OCc3ccccc3OC)c2)C(C(=O)Nc2cccc(C(F)(F)F)c2)=C1C,0.708412,-7.406
10,7,C=CN(Cc1ccc2c(c1)OCO2)C(=O)COC(=O)c1cc2c(C)nn(C(C)(C)c3cc(OC)c(C)cc3OC)c2s1,0.571751,-7.405
7,7,CCN(NC(=O)Cc1c(C)nn(-c2c(C)cc(F)cc2OC)c1C)C(=O)c1oc2cccc(OC)c2c1C,0.718638,-7.405
9,8,CCN1C(=O)NC(C)(c2cccc(OCc3c(F)cc(O)cc3OC)c2)C(C(=O)Nc2cc(C(F)(F)F)ccc2C)=C1C,0.869954,-7.405
1,5,CCN(c1ccccc1C(=O)NCc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc2cc(OCCCO)ccc2c1,0.572593,-7.405
9,2,CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2)C(c2cccc(OCc3ccccc3)c2)NC(=O)N1CCC(N)O,0.566258,-7.405
4,7,COc1ccc(OC)c2c1CC(C(=O)N(C[SeH])c1cccc(C(=O)Nc3c(C)n(C)n(-c4cccc(F)c4O)c3=O)c1)O2,0.555188,-7.405
3,2,Cc1ccc2oc(C3CCN(C(=O)c4c(C)nn(Cc5ccccc5O)c4C)C(F)C3)nc2c1,0.60422,-7.405
9,6,CCN1C(=O)NC(C)(c2cccc(OCc3ccccc3OC)c2)C(C(=O)N(C=O)c2cccc(C(F)(F)F)c2)=C1C,0.592637,-7.404
8,1,CCCC(C(=O)N1N=C(c2ccc3ccccc3c2)CC1c1ccccc1)N1CCN(c2ccccc2C)CC1,0.696565,-7.404
6,6,C=COc1c2c(cc(OC)c1OC)CCN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(C)cn3)c1)C2,0.577788,-7.404
1,8,CCN(c1ccccc1C(=O)NC(C)c1ccc2c(c1)OCO2)S(=O)(=O)c1cc2c(OC)cc(OC)cc2cc1F,0.819494,-7.404
9,9,CCN1C(=O)NC(C)(c2cccc(OCc3ccc(O)cc3OC)c2)C(C(=O)Nc2c(C)ccc(C(F)(F)F)c2C)=C1CO,0.72723,-7.404
9,5,COc1ccccc1COc1cccc(C2(CO)NC(=O)N(C)C(C)=C2C(=O)Nc2cccc(C(F)(F)F)c2)c1,0.795017,-7.404
2,8,CCOCC(OC(=O)c1cc2c(C)nn(Cc3ccc(C)c(O)c3)c2s1)c1cc(=O)oc2ccc3cccc(OCCO)c3c12,0.713761,-7.404
6,8,CCOc1c2c(cc(OC)c1OC)C(C)CN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(C)cn3)c1)C2,0.817839,-7.404
7,7,CCN(NC(=O)C(O)c1c(C)nn(-c2ccc(F)cc2OC)c1C)C(=O)c1oc2cccc(OC)c2c1C,0.668179,-7.403
2,8,COc1cccc2ccc3oc(=O)cc(C(COC(C)C)OC(=O)c4cc5c(C)nn(Cc6ccc(C)c(O)c6)c5s4)c3c12,0.793847,-7.403
2,10,CCOCC(OC(=O)c1cc2c(C)nn(C(C)c3ccc(C)c(OC)c3)c2s1)c1cc(=O)oc2ccc3cccc(OCC=O)c3c12,0.600167,-7.403
10,8,COc1cc(C(C)(C)n2nc(C)c3c(CS)c(C(=O)OCC(=O)NCc4cc5c(cc4O)OCO5)sc32)c(OC)cc1C,0.560447,-7.403
7,5,COc1cccc2oc(C(=O)NNC(=O)Cc3c(C)nn(-c4ccc(F)cc4OCC(C)O)c3C)c(C)c12,0.603003,-7.403
9,2,CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2)C(c2ccc(O)c(OCc3ccccc3)c2)NC(=O)N1C,0.853045,-7.402
