Run,Iteration,SMILES,Deep Frag Score,VINA
4,10,CCNCCOc1cc2cc(C3=NN(C(=O)CN4CCN(c5c(C)cc(O)c(O)c5O)CC4)C(c4cccc(F)c4F)C3F)ccc2c(O)c1O,0.659233,-8.534
6,2,O=C(CN1c2cccc3cccc(c23)S1(=O)=O)Nc1ccc(C(F)(F)F)c(OCS)c1,0.57623,-8.533
8,3,O=C(CN1CCN(S(=O)(=O)c2ccc3c(c2)CCCC3)CC1)N1CCc2cc(OC[SeH])c(O)cc2C1,0.547256,-8.533
8,6,COc1cc2c(c(O)c1OC)CN(C(=O)CN1CCN(S(=O)(=O)c3ccc4c(c3)CC(ON)CC4)CC1)CC2,0.568206,-8.533
6,6,COc1cc(NC(=O)C(C)(C)N2c3cccc4c(F)c(F)cc(c34)S2(=O)=O)ccc1C(F)(F)F,0.936861,-8.533
8,4,COc1cc2c(cc1O)CCN(C(=O)CN1CCN(S(=O)(=O)c3ccc4c(c3)CC(O)CC4)CC1)C2,0.973502,-8.533
1,4,CCN1CCc2nc(NC(=O)C3(O)CCN(C(=O)c4cc(F)cc5ccc(F)cc45)C(C(=O)N=O)C3)sc2C1,0.55096,-8.533
3,3,NC1CN(C2CCN(C(=O)c3cccc(C(F)(F)F)c3)C(O)C2C=O)c2ccc(F)cc21,0.560448,-8.533
7,6,COC1CCC(OC)c2cc(S(=O)(=O)N3CCN(Cc4nc5sc6c(c5c(=O)[nH]4)C(OC)CCC6)CC3O)ccc21,0.61576,-8.533
6,2,O=C(CN1c2cccc3cccc(c23)S1(=O)=O)Nc1cc(O)c(C(F)(F)F)cc1O,0.821356,-8.532
8,4,COc1cc2c(cc1O)CCN(C(=O)C(CBr)N1CCN(S(=O)(=O)c3ccc4c(c3)CCCC4)CC1)C2,0.547224,-8.532
7,7,COC1CCCc2cc(S(=O)(=O)N3CCN(Cc4nc5sc6c(c5c(=O)[nH]4)C(OC)CCC6)CC3OCC#N)ccc21,0.558824,-8.532
2,1,NOc1cc(-c2ccc(C=C3CCn4c3nc3cc(C(F)(F)F)ccc3c4=O)o2)cc([N+](=O)[O-])c1,0.547377,-8.532
8,6,COc1cc2c(c(O)c1OC)CN(C(=O)CN1CCN(S(=O)(=O)c3ccc4c(c3)C(ON)CCC4)CC1)CC2,0.565244,-8.532
10,2,C#COC1(Cc2ccc(F)c(F)c2F)CC2CCC(C1)N2C(=O)c1ccc2[nH]c(C)c(C)c2c1,0.551789,-8.532
5,2,Cc1cc(CN2C(=O)NC3(CCCc4cccc(OO)c43)C2=O)cc2c1OCC(O)CO2,0.55637,-8.532
10,7,CCOC1(Cc2cc(F)c(F)c(F)c2F)CC2(O)CCC(O)(C1)N2C(=O)c1ccc2[nH]c(C)c(CO)c2c1,0.641317,-8.531
5,6,Cc1cc(C(C)N2C(=O)N(C(C)C)C3(CCCc4ccccc43)C2=O)c(CO)c2c1OCC(O)CO2,0.599068,-8.531
4,2,COOc1cccc2cc(C3=NN(C(=O)CN4CCN(c5ccccc5C)CC4)C(c4ccccc4)C3)ccc12,0.557069,-8.531
5,8,Cc1cc(C(C(C)CF)N2C(=O)N(C(C)C)C3(CCCc4ccc(F)cc43)C2=O)cc2c1OCC(O)CO2,0.544591,-8.531
2,4,COc1ccc(-c2ccc(C=C3CCn4c3nc3c(O)c(C(F)(F)F)ccc3c4=O)o2)c(O)c1[N+](=O)[O-],0.907551,-8.531
4,10,Cc1cc(O)c(O)c(OC#N)c1N1CCN(CC(=O)N2N=C(c3ccc4c(O)c(O)c(O)cc4c3)C(F)C2c2cccc(F)c2F)CC1,0.575655,-8.531
9,10,CCc1c(C2(OC)NC(=O)c3ccc(F)c(F)c3N2F)c(CC#[SH])nn1C(C)c1cc(F)c(F)c2ccccc12,0.545827,-8.531
4,1,Cc1ccccc1N1CCN(CC(=O)N2N=C(c3ccc4cccc(ON)c4c3)CC2c2ccccc2)CC1,0.571455,-8.531
5,8,CCC(c1cc(C)c2c(c1)OCC(O)CO2)N1C(=O)N(C(C)(C)CN)C2(CCCc3ccc(F)cc32)C1=O,0.581888,-8.531
5,6,C#Cc1c(C(C)N2C(=O)N(C(C)C)C3(CCCc4ccccc43)C2=O)cc(C)c2c1OCC(O)CO2,0.558453,-8.53
6,7,CCC(C(=O)Nc1ccc(C(F)(F)F)c(OCCO)c1)N1c2cccc3c(F)c(F)cc(c23)S1(=O)=O,0.69369,-8.53
5,1,Cc1cc(CN2C(=O)NC3(C2=O)c2ccccc2CCC3CO)cc2c1OCCCO2,0.607627,-8.53
1,4,CCN1CCc2nc(NC(=O)C3(OC(=O)O)CCN(C(=O)c4cc(F)cc5ccc(F)cc45)CC3)sc2C1,0.558779,-8.53
4,3,Cc1ccc(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cccc4c3)CC2c2ccccc2)C(C=O)C1,0.577667,-8.53
6,4,CCOc1cc(NC(=O)CN2c3cccc4c(F)ccc(c34)S2(=O)=O)ccc1C(F)(F)F,0.987011,-8.53
5,7,Cc1cc(C(C)N2C(=O)N(C(C)C)C3(CCCc4ccc(F)cc43)C2=O)cc2c1OCC(OC#N)CO2,0.568411,-8.53
5,6,Cc1cc(C(C)N2C(=O)N(C(C)C)C3(CCCc4ccccc43)C2=O)cc2c1OCC(O)(C=O)CO2,0.607948,-8.53
2,5,COc1ccc(-c2ccc(C=C3CCn4c3nc3cc(C(F)(F)F)c(OC#[SH])cc3c4=O)o2)c(O)c1[N+](=O)[O-],0.564378,-8.53
4,7,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cc(O)cc4c3O)C(F)C2c2ccccc2F)CC1,0.619452,-8.529
1,10,CCN1Cc2sc(NC(=O)C3(OC(F)COC)CCN(C(=O)c4cc(F)cc5ccc(F)c(O)c45)CC3)nc2CC1O,0.596468,-8.529
7,8,COC1CCCc2sc3nc(CN4CCN(S(=O)(=O)c5ccc6c(c5)CCC(C)C6(O)OC)C(OC)C4)[nH]c(=O)c3c21,0.646482,-8.529
5,2,Cc1cc(C(C[SeH])N2C(=O)NC3(CCCc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.571404,-8.529
1,6,CCN1CCc2nc(NC(=O)C3(OCCC(=O)OC)CCN(C(=O)c4cc(F)cc5ccc(F)cc45)CC3)sc2C1,0.682248,-8.529
6,1,NOc1ccc2cccc3c2c1S(=O)(=O)N3CC(=O)Nc1ccc(C(F)(F)F)cc1,0.543835,-8.529
5,3,Cc1cc(C(C)N2C(=O)NC3(CCCc4ccccc43)C2=O)cc2c1OCC(O)C(CS)O2,0.548355,-8.529
1,7,CCN1CCc2nc(NC(=O)C3(OCC(O)C#N)CCN(C(=O)c4cc(F)cc5ccc(F)cc45)CC3)sc2C1,0.586762,-8.529
7,6,COC1CCCc2cc(S(=O)(=O)N3CCN(Cc4nc5sc6c(c5c(=O)[nH]4)C(OC)CCC6)CC3OCI)ccc21,0.577039,-8.529
8,10,C=CC1CN(S(=O)(=O)c2ccc3c(c2)CCCC3)CCN1CC(=O)N1CCc2c(OC)c(OC)c(OC)c(OC)c2C1C,0.568792,-8.528
8,6,COc1cc2c(c(O)c1OC)CN(C(=O)CN1CCN(S(=O)(=O)c3ccc4c(c3)CCC(OC)C4)CC1)CC2,0.618545,-8.528
2,4,C=CCOc1ccc(-c2ccc(C=C3CCn4c3nc3cc(C(F)(F)F)ccc3c4=O)o2)c(O)c1[N+](=O)[O-],0.544396,-8.528
6,7,COc1cc(NC(=O)C(CCCO)N2c3cccc4c(F)c(F)cc(c34)S2(=O)=O)ccc1C(F)(F)F,0.617204,-8.528
5,4,Cc1cc(C(C)N2C(=O)N(C)C3(CCCc4ccccc43)C2=O)cc2c1OCC(OC=O)CO2,0.685173,-8.528
8,6,COc1cc2c(c(O)c1OC)CN(C(=O)CN1CCN(S(=O)(=O)c3ccc4c(c3)CCCC4)C(OC)C1)CC2,0.564281,-8.528
2,4,COc1ccc(-c2ccc(C=C3CC(O)n4c3nc3cc(C(F)(F)F)ccc3c4=O)o2)c(O)c1[N+](=O)[O-],0.586014,-8.527
4,7,C#CC(C(=O)N1N=C(c2ccc3c(O)cc(O)cc3c2)C(F)C1c1ccccc1F)N1CCN(c2cc(O)c(O)cc2C)CC1,0.553898,-8.527
6,7,CCC(C(=O)Nc1ccc(C(F)(F)F)c(OCCBr)c1)N1c2cccc3c(F)c(F)cc(c23)S1(=O)=O,0.569854,-8.527
5,8,CCC(c1cc(C)c2c(c1CF)OCC(O)CO2)N1C(=O)N(C(C)C)C2(CCCc3ccc(F)cc32)C1=O,0.553006,-8.527
4,7,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cc(OCO)cc4c3)C(F)C2c2ccccc2F)CC1,0.604752,-8.526
7,7,COC1CCCc2cc(S(=O)(=O)N3C(C#N)CN(Cc4nc5sc6c(c5c(=O)[nH]4)C(OC)CCC6)CC3OC)ccc21,0.554909,-8.526
8,3,CC(N)C1c2cc(O)c(O)cc2CCN1C(=O)CN1CCN(S(=O)(=O)c2ccc3c(c2)CCCC3)CC1,0.561495,-8.526
9,2,Cc1nn(Cc2cc(F)cc3ccccc23)c(C)c1C1Nc2ccccc2C(=O)N1OO,0.556222,-8.525
6,7,CCC(C(=O)Nc1cc(OC)c(C(F)(F)F)cc1CO)N1c2cccc3c(F)c(F)cc(c23)S1(=O)=O,0.606647,-8.525
5,9,CCC(c1cc(CF)c2c(c1)OCC(OC=O)CO2)N1C(=O)N(C(C)C)C2(CCCc3ccc(F)cc32)C1=O,0.609642,-8.525
8,10,COc1c2c(c(OC)c(OC)c1OC)C(C)N(C(=O)CN1CCN(S(=O)(=O)c3cc4c(c(OO)c3)CCCC4)CC1)CC2,0.558081,-8.524
7,5,O=c1[nH]c(CN2CCN(S(=O)(=O)c3ccc4c(c3)CCCC4O)C(O)C2)nc2sc3c(c12)C(OCCO)CCC3,0.633947,-8.524
10,7,Cc1[nH]c2ccc(C(=O)N3C4(O)CCC3(O)CC(Cc3cc(F)c(F)c(F)c3F)(OC(C)C=O)C4)cc2c1C,0.618728,-8.524
5,6,Cc1cc(C(CF)N2C(=O)N(C(C)C)C3(CCCc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.858876,-8.524
5,8,CCC(CC)(c1cc(C)c2c(c1)OCC(O)CO2)N1C(=O)N(C(C)C)C2(CCCc3ccc(F)cc32)C1=O,0.593578,-8.524
8,2,NOC1CCCc2ccc(S(=O)(=O)N3CCN(CC(=O)N4CCc5cc(O)ccc5C4)CC3)cc21,0.545618,-8.524
4,8,Cc1cc(O)c(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)c(ON)c(O)cc4c3)C(F)C2c2cccc(F)c2F)CC1,0.566303,-8.524
7,5,COC1CCCc2sc3nc(CN4CCN(S(=O)(=O)c5ccc6c(c5)CCCC6OC#[SH])C(O)C4)[nH]c(=O)c3c21,0.577318,-8.524
6,3,C=Cc1c(NC(=O)CN2c3cccc4cccc(c34)S2(=O)=O)ccc(C(F)(F)F)c1OC,0.570259,-8.524
10,5,COC1(Cc2cc(F)c(F)c(F)c2F)CC2CCC(OCCC(=O)O)(C1)N2C(=O)c1ccc2[nH]c(C)c(C)c2c1,0.602622,-8.524
10,5,Cc1[nH]c2ccc(C(=O)N3C4CCC3(O)CC(Cc3cc(F)c(F)c(F)c3F)(OCC(O)O)C4)cc2c1C,0.555986,-8.523
1,4,CCC1CC(O)(C(=O)Nc2nc3c(s2)CN(CC)CC3)CCN1C(=O)c1cc(F)cc2ccc(F)cc12,0.588451,-8.523
2,4,CCOc1ccc(-c2ccc(C=C3CCn4c3nc3cc(C(F)(F)F)ccc3c4=O)o2)c(O)c1[N+](=O)[O-],0.926285,-8.523
4,2,CCC(N)C(C(=O)N1N=C(c2ccc3c(O)cccc3c2)CC1c1ccccc1)N1CCN(c2ccccc2C)CC1,0.628268,-8.522
8,7,C#CC1c2c(cc(OC)c(OC)c2OC)CCN1C(=O)CN1CCN(S(=O)(=O)c2ccc3c(c2)CCCC3)CC1,0.55129,-8.522
8,7,COc1cc2c(c(OC)c1OC)CN(C(=O)CN1CCN(S(=O)(=O)c3cc4c(cc3C)CCCC4)CC1)CC2,0.608997,-8.522
1,3,CCN1CCc2nc(NC(=O)C3CCN(C(=O)c4c(OC)c(F)cc5ccc(F)cc45)CC3)sc2C1,0.623575,-8.522
6,9,CCN(C(=O)C(C(C)CO)N1c2cccc3c(F)c(F)cc(c23)S1(=O)=O)c1ccc(C(F)(F)F)c(OC)c1,0.569592,-8.522
1,3,CCN1CCc2nc(NC(=O)C3CCN(C(=O)c4cc(F)cc5ccc(F)cc45)C(C(N)=O)C3)sc2C1,0.561571,-8.522
2,2,O=c1c2ccc(C(F)(F)F)cc2nc2n1CCC2=Cc1oc(-c2cccc([N+](=O)[O-])c2O)cc1O,0.739951,-8.522
8,5,COc1c(O)cc2c(c1O)CN(C(=O)CN1CCN(S(=O)(=O)c3ccc4c(c3)CC(O)CC4)CC1)CC2,0.978521,-8.522
7,8,COC1CCCc2sc3nc(CN4CCN(S(=O)(=O)c5ccc6c(c5)CCCC6(O)OC)C(OCC(N)O)C4)[nH]c(=O)c3c21,0.549637,-8.522
7,10,CCOC1(CN)CCCc2sc3nc(CN4CCN(S(=O)(=O)c5ccc6c(c5)CCCC6(OC)OC)C(OC)C4)[nH]c(=O)c3c21,0.573207,-8.522
4,1,CNCCCC1CN(c2ccccc2C)CCN1CC(=O)N1N=C(c2ccc3ccccc3c2)CC1c1ccccc1,0.56528,-8.521
5,7,Cc1cc(C(CCS)N2C(=O)N(C(C)C)C3(CCCc4ccc(F)cc43)C2=O)cc2c1OCC(O)CO2,0.574444,-8.521
5,4,Cc1cc(C(C)N2C(=O)N(C)C3(CCCc4c(O)cccc43)C2=O)cc2c1OCC(O)CO2,0.967716,-8.521
1,10,CCN1Cc2sc(NC(=O)C3(OCCOC)CCN(C(=O)c4cc(F)cc5cc(F)c(F)c(O)c45)CC3)nc2CC1O,0.975503,-8.52
2,2,CNCCCC1CC(=Cc2ccc(-c3cccc([N+](=O)[O-])c3O)o2)c2nc3cc(C(F)(F)F)ccc3c(=O)n21,0.564849,-8.52
8,2,NCC1c2ccc(O)cc2CCN1C(=O)CN1CCN(S(=O)(=O)c2ccc3c(c2)CCCC3)CC1,0.579465,-8.52
3,3,COc1ccc(C(F)(F)F)cc1C(=O)N1CCC(N2CC(N)c3cc(F)ccc32)CC1O,0.595909,-8.52
2,5,COc1ccc(-c2oc(C=C3CCn4c3nc3cc(C(F)(F)F)c(O)cc3c4=O)cc2O)c(O)c1[N+](=O)[O-],0.587513,-8.519
5,10,CCC(c1cc2c(c(C(F)F)c1)OCC(OC#N)CO2)N1C(=O)N(C(C)C)C2(CCCc3ccc(F)cc32)C1=O,0.566535,-8.519
2,4,COc1ccc(-c2ccc(C=C3CC(CO)n4c3nc3cc(C(F)(F)F)ccc3c4=O)o2)c(O)c1[N+](=O)[O-],0.59198,-8.519
8,3,N#CC(C(=O)N1CCc2cc(O)c(O)cc2C1)N1CCN(S(=O)(=O)c2ccc3c(c2)CCCC3)CC1,0.564574,-8.519
8,4,COc1cc2c(cc1OCN)CCN(C(=O)CN1CCN(S(=O)(=O)c3ccc4c(c3)CCCC4)CC1)C2,0.590968,-8.519
8,4,CNCCC1CN(S(=O)(=O)c2ccc3c(c2)CCCC3)CCN1CC(=O)N1CCc2cc(O)c(OC)cc2C1,0.562962,-8.519
5,9,CCC(c1cc(CF)c2c(c1)OCC(O)CO2)N1C(=O)N(C(C)COC)C2(CCCc3ccc(F)cc32)C1=O,0.588629,-8.519
5,6,Cc1cc(C(C)N2C(=O)N(C(C)C)C3(CCCc4ccccc43)C2=O)cc2c1OCC(OCCN)CO2,0.624225,-8.519
8,5,CCCC1CN(S(=O)(=O)c2ccc3c(c2)CCCC3)CCN1CC(=O)N1CCc2cc(O)c(OC)c(O)c2C1,0.548829,-8.519
5,6,Cc1cc(C(C)N2C(=O)N(C(C)C)C3(CCCc4ccccc43)C2=O)cc2c1OCC(O)C(C=O)O2,0.606352,-8.518
3,10,C=CCOC1CC(N2CC(N(CC)CC)c3c2ccc(F)c3OC)CCN1C(=O)c1cccc(C(F)(F)F)c1,0.552927,-8.518
3,7,COC1CC(N2CC(N(C)C(C)F)c3cc(F)ccc32)CCN1C(=O)c1cccc(C(F)(F)F)c1,0.884023,-8.518
1,9,CCN1Cc2sc(NC(=O)C3(OCCOC)CCN(C(=O)c4cc(F)cc5ccc(F)cc45)CC3)nc2CC1(O)O,0.86704,-8.518
6,7,CCC(CC)(C(=O)Nc1ccc(C(F)(F)F)c(OC)c1)N1c2cccc3c(F)c(F)cc(c23)S1(=O)=O,0.570964,-8.518
10,7,CCOC1(Cc2cc(F)c(F)c(F)c2F)CC2(O)CCC(OC[SeH])(C1)N2C(=O)c1ccc2[nH]c(C)c(C)c2c1,0.573158,-8.517
10,4,CNCOC12CCC(CC(O)(Cc3cc(F)c(F)c(F)c3F)C1)N2C(=O)c1ccc2[nH]c(C)c(C)c2c1,0.548712,-8.517
5,5,Cc1cc(C(C)N2C(=O)N(CCC=O)C3(CCCc4ccccc43)C2=O)cc2c1OCC(O)CO2,0.564811,-8.517
2,2,O=Cc1cc(C(F)(F)F)cc2nc3n(c(=O)c12)CCC3=Cc1ccc(-c2cccc([N+](=O)[O-])c2O)o1,0.55799,-8.517
8,6,COc1cc2c(cc1S(=O)(=O)N1CCN(CC(=O)N3CCc4cc(OC)c(OC)c(O)c4C3)CC1)CCCC2,0.597667,-8.517
8,8,COc1c(O)c2c(c(OC)c1OC)CN(C(=O)CN1CCN(S(=O)(=O)c3cc4c(c(ON)c3)CCCC4)CC1)CC2,0.544263,-8.517
5,8,C#CCOC1COc2cc(C(CC)N3C(=O)N(C(C)C)C4(CCCc5ccc(F)cc54)C3=O)cc(C)c2OC1,0.547626,-8.517
1,4,CCN1CCc2nc(NC(=O)C3(OC=O)CCN(C(=O)c4cc(F)cc5ccc(F)cc45)CC3)sc2C1,0.657642,-8.516
2,6,COc1cc2c(=O)n3c(nc2cc1C(F)(F)F)C(=Cc1ccc(-c2ccc(OC)c([N+](=O)[O-])c2O)o1)C(C)C3,0.739475,-8.516
6,6,COc1cc(NC(=O)C(CC#[SH])N2c3cccc4c(F)c(F)cc(c34)S2(=O)=O)ccc1C(F)(F)F,0.559818,-8.516
8,5,COc1c(OC=O)cc2c(c1O)CN(C(=O)CN1CCN(S(=O)(=O)c3ccc4c(c3)CCCC4)CC1)CC2,0.612522,-8.516
6,7,CCC(C(=O)N(C[SeH])c1ccc(C(F)(F)F)c(OC)c1)N1c2cccc3c(F)c(F)cc(c23)S1(=O)=O,0.569913,-8.516
1,10,CCN1Cc2sc(NC(=O)C3(OCCOC)CCN(C(=O)c4cc(F)cc5ccc(F)c(O)c45)CC3)nc2C(CO)C1O,0.588215,-8.516
1,9,CCN1Cc2sc(NC(=O)C3(OCCOC)CCN(C(=O)c4cc(F)cc5ccc(F)cc45)CC3)nc2CC1(C)O,0.841795,-8.515
2,3,O=CC1CC(=Cc2ccc(-c3ccc(O)c([N+](=O)[O-])c3O)o2)c2nc3cc(C(F)(F)F)ccc3c(=O)n21,0.581049,-8.515
2,6,COc1cc2c(=O)n3c(nc2cc1C(F)(F)F)C(=Cc1ccc(-c2ccc(OC)c([N+](=O)[O-])c2O)o1)CC3CN,0.586565,-8.515
4,10,Cc1cc(O)c(OC#[SH])c(O)c1N1CCN(CC(=O)N2N=C(c3ccc4c(O)c(O)c(O)cc4c3)C(F)C2c2cccc(F)c2F)CC1,0.546387,-8.515
6,5,COc1cc(NC(=O)C(C)N2c3ccc(O)c4c(F)ccc(c34)S2(=O)=O)ccc1C(F)(F)F,0.563447,-8.514
7,7,COC1CCCc2cc(S(=O)(=O)N3CCN(Cc4nc5sc6c(c5c(=O)[nH]4)C(OC)CC(C)C6)CC3OC)ccc21,0.917058,-8.514
4,10,Cc1cc(O)c(O)c(O)c1N1CCN(CC(=O)N2N=C(c3ccc4c(O)c(O)c(O)cc4c3)C(F)C2c2cccc(F)c2F)C(N)C1,0.549228,-8.514
7,1,CCCC1CN(Cc2nc3sc4c(c3c(=O)[nH]2)CCCC4)CCN1S(=O)(=O)c1ccc2c(c1)CCCC2,0.598578,-8.514
7,7,COC1CCC(OC)c2cc(S(=O)(=O)N3CCN(Cc4nc5sc6c(c5c(=O)[nH]4)C(OC)CCC6)CC3OC)ccc21,0.598955,-8.513
8,8,CCOc1c(O)c2c(c(OC)c1OC)CN(C(=O)CN1CCN(S(=O)(=O)c3ccc4c(c3)CCCC4)CC1)CC2,0.568766,-8.513
5,7,C#COC1COc2cc(C(C)N3C(=O)N(C(C)C)C4(CCCc5ccc(F)cc54)C3=O)cc(C)c2OC1,0.562656,-8.513
7,2,O=c1[nH]c(CN2CCN(S(=O)(=O)c3ccc4c(c3)CCCC4)CC2)nc2sc3c(c12)C(OCS)CCC3,0.576125,-8.513
8,9,CCC1CN(S(=O)(=O)c2ccc3c(c2)CCCC3)CCN1CC(=O)N1CCc2c(c(OC)c(OC)c(OC)c2OC)C1,0.66831,-8.513
7,6,COC1CCCc2cc(S(=O)(=O)N3CCN(Cc4nc5sc6c(c5c(=O)[nH]4)C(OC)CCC6)CC3(O)C=O)ccc21,0.620914,-8.512
2,4,COc1ccc(-c2ccc(C=C3CC(C=O)n4c3nc3cc(C(F)(F)F)ccc3c4=O)o2)c(O)c1[N+](=O)[O-],0.592657,-8.512
2,2,COc1c(-c2ccc(C=C3CCn4c3nc3cc(C(F)(F)F)ccc3c4=O)o2)cccc1[N+](=O)[O-],0.920458,-8.512
7,10,COC1CN(Cc2nc3sc4c(c3c(=O)[nH]2)C(OC(C)CF)CCC4)CCN1S(=O)(=O)c1ccc2c(c1)CCCC2(OC)OC,0.572908,-8.512
2,2,CNCC1CC(=Cc2ccc(-c3cccc([N+](=O)[O-])c3O)o2)c2nc3cc(C(F)(F)F)ccc3c(=O)n21,0.596381,-8.512
2,5,COc1ccc(-c2ccc(C=C3CCn4c3nc3c(C)c(C(F)(F)F)c(O)cc3c4=O)o2)c(O)c1[N+](=O)[O-],0.667944,-8.512
4,10,C#COc1c(O)c(O)cc(C)c1N1CCN(CC(=O)N2N=C(c3ccc4c(O)c(O)c(O)cc4c3)C(F)C2c2cccc(F)c2F)CC1,0.556565,-8.511
8,10,COCOc1c(OC)c2c(c(OC)c1OC)C(C)N(C(=O)CN1CCN(S(=O)(=O)c3ccc4c(c3)CCCC4)CC1)CC2,0.549787,-8.511
7,7,COC1CCCc2cc(S(=O)(=O)N3CCN(Cc4nc5sc6c(c5c(=O)[nH]4)C(OC)CCC6)CC3(C)OC)ccc21,0.950642,-8.511
5,9,CCC(C)OC1COc2cc(C(CC)N3C(=O)N(C(C)C)C4(CCCc5ccc(F)cc54)C3=O)cc(CF)c2OC1,0.560352,-8.511
7,5,O=c1[nH]c(CN2CCN(S(=O)(=O)c3ccc4c(c3)CCCC4O)C(O)C2)nc2sc3c(c12)C(OCCS)CCC3,0.57078,-8.511
9,3,Cc1nn(Cc2cc(F)cc3ccccc23)c(C)c1C1Nc2cc(F)ccc2C(=O)N1CCO,0.553041,-8.511
7,8,COC1CCCc2sc3nc(C(C#N)N4CCN(S(=O)(=O)c5ccc6c(c5)CCCC6(O)OC)C(OC)C4)[nH]c(=O)c3c21,0.543437,-8.511
6,6,COc1cc(NC(=O)C(C)(C#N)N2c3cccc4c(F)c(F)cc(c34)S2(=O)=O)ccc1C(F)(F)F,0.567716,-8.511
7,4,COC1CCCc2sc3nc(CN4CCN(S(=O)(=O)c5cc(F)c6c(c5)CCCC6O)CC4)[nH]c(=O)c3c21,0.832498,-8.511
5,5,CCN1C(=O)N(C(C)c2cc(C)c3c(c2)OCC(O)CO3)C(=O)C12CCCc1cc(F)ccc12,0.580118,-8.511
10,8,COC12CCC(O)(CC(Cc3cc(F)c(F)c(F)c3F)(OC(C)C)C1)N2C(=O)c1ccc2[nH]c(C)c(C)c2c1,0.835356,-8.51
7,8,COc1c(S(=O)(=O)N2CCN(Cc3nc4sc5c(c4c(=O)[nH]3)C(OC)CCC5)CC2OC)ccc2c1CCCC2(O)OC,0.626479,-8.51
5,6,C#CC1Cc2ccccc2C2(C1)C(=O)N(C(C)c1cc(C)c3c(c1)OCC(O)CO3)C(=O)N2C(C)C,0.548527,-8.51
1,4,CCN1CCc2nc(N(CF)C(=O)C3(O)CCN(C(=O)c4cc(F)cc5ccc(F)cc45)CC3)sc2C1,0.575322,-8.51
7,10,CCOC1CCCc2sc3nc(CN4CCN(S(=O)(=O)c5ccc6c(c5)CCCC6(OC)OC)C(OCCF)C4)[nH]c(=O)c3c21,0.555449,-8.51
7,9,COC1CCCc2sc3nc(CN4CC(OC)N(S(=O)(=O)c5ccc6c(c5)CCCC6(OC)OC)CC4ON)[nH]c(=O)c3c21,0.547758,-8.51
7,6,COC1CCCc2cc(S(=O)(=O)N3CCN(Cc4nc5sc6c(c5c(=O)[nH]4)C(OCC#[SH])CCC6)CC3O)ccc21,0.564907,-8.509
10,7,CCOC1(C(O)c2cc(F)c(F)c(F)c2F)CC2(O)CCC(O)(C1)N2C(=O)c1ccc2[nH]c(C)c(C)c2c1,0.721528,-8.509
7,7,COC1CCCc2cc(S(=O)(=O)N3CCN(Cc4nc5sc6c(c5c(=O)[nH]4)C(OC)CCC6)C(C)C3OC)ccc21,0.945045,-8.509
7,7,COC1CCCc2cc(S(=O)(=O)N3CCN(C(C=O)c4nc5sc6c(c5c(=O)[nH]4)C(OC)CCC6)CC3OC)ccc21,0.598423,-8.509
10,7,CCOC1(Cc2cc(F)c(F)c(F)c2F)CC2(O)CCC(OC(C)N)(C1)N2C(=O)c1ccc2[nH]c(C)c(C)c2c1,0.553076,-8.509
5,4,Cc1cc(C(C)N2C(=O)N(C)C3(CCCc4cccc(C#N)c43)C2=O)cc2c1OCC(O)CO2,0.559294,-8.508
3,8,CCN(CC)C1CN(C2CCN(C(=O)c3cccc(C(F)(F)F)c3)C(OC)C2)c2cc(O)c(F)cc21,0.707511,-8.508
7,9,COC1CCCc2sc3nc(CN4CCN(S(=O)(=O)c5cc6c(cc5O)C(OC)(OC)CCC6)C(OC)C4)[nH]c(=O)c3c21,0.77295,-8.508
7,10,CCOC1CCCc2sc3nc(CN4CCN(S(=O)(=O)c5ccc6c(c5)CCCC6(OC)OC)C(OCC(=O)O)C4)[nH]c(=O)c3c21,0.599992,-8.508
1,2,CCN1CCc2nc(NC(=O)C3CCN(C(=O)c4cc(F)cc5ccc(O)cc45)CC3)sc2C1,0.890525,-8.508
3,6,CCOC1CC(N2CC(N(C)C)c3cc(F)ccc32)CCN1C(=O)c1cccc(C(F)(F)F)c1,0.963255,-8.507
5,8,CCC(c1cc(C)c2c(c1)OCC(O)CO2)N1C(=O)N(C(C)C)C2(CC(CI)Cc3ccc(F)cc32)C1=O,0.544263,-8.507
3,4,CNC1CN(C2CCN(C(=O)c3cccc(C(F)(F)F)c3)C(OCO)C2)c2ccc(F)cc21,0.603751,-8.507
6,5,COc1cc(NC(=O)C(C)N2c3cccc4c(F)ccc(c34)S2(=O)=O)cc(OO)c1C(F)(F)F,0.552711,-8.507
4,3,Cc1ccc(O)cc1N1CCN(CC(=O)N2N=C(c3ccc4c(O)cccc4c3)CC2c2ccccc2)C(O)C1,0.561188,-8.507
1,5,CCN1CCc2nc(N(CC)C(=O)C3(OC)CCN(C(=O)c4cc(F)cc5ccc(F)cc45)CC3)sc2C1,0.617721,-8.507
8,4,CCC(C)Oc1cc2c(cc1OC)CN(C(=O)CN1CCN(S(=O)(=O)c3ccc4c(c3)CCCC4)CC1)CC2,0.579487,-8.507
