SMILES,VINA,QED,MULTI,Molecular Weight
C[C@@H]1N=NC(c2cccc(N3CC[C@H](C[C@H]4CCN(C)c5ccccc54)[C@H]3c3nc4cc(CC(=O)c5cc(=O)[nH]c6ccccc56)ccc4[nH]3)c2)=N1,-10.12,0.15718140016371068,-4.122946714517592,688.8359999999999
C[C@@H](c1nc(=O)c2ccccc2[nH]1)[C@H]1C[C@H](c2nc3cc(CS(=O)(=O)c4ccc5c(c4)CCC5)ccc3[nH]2)N([C@@H]2NN=C(c3ccco3)N2)C1,-10.12,0.17509075617096045,-4.122946714517592,688.814
Cc1cnnn1[C@@H]1CC[C@@H](c2nnc([C@H]3CCCN(c4ccc5c(c4)C(=O)N=NC5=O)C3)[nH]2)C[C@@H]1N1CCC(c2nc3ccccc3[nH]2)CC1,-10.11,0.23788534659593036,-4.112096560431606,672.7979999999999
CN1CC[C@@H](N2CCC3=C(C2)N=C2CC=C(C4Nc5ccccc5N4)C=C23)[C@H]1N1CCC2=c3ccccc3=N[C@@H]2C1,-10.11,0.6233938158821778,-4.112096560431606,543.7190000000002
Cc1cccc(C)c1S(=O)(=O)N1N=C(c2ccc(F)c(C[C@@H]3C[C@H](c4cccc(F)c4)NO3)c2)NN1Cc1ccc2c(c1)C(=O)N=NC2=O,-10.1,0.2578805305481763,-4.101246406345622,685.7130000000002
O=C1CC=C(c2cccc([C@@H]3Oc4ccccc4O[C@@H]3Cc3nc4cc(C[C@H]5NC=C(c6ccccc6)N5)ccc4c(=O)[nH]3)c2)N=N1,-10.1,0.2082714372875071,-4.101246406345622,622.6850000000002
C[C@H](Cc1cc(CNc2ccn3ccnc3c2)ccc1[C@H]1C[C@@H](NC2=NS(=O)(=O)c3ccccc32)ON1)c1nc(=O)c2ccccc2[nH]1,-10.09,0.18396441566982294,-4.090396252259635,660.76
Cc1ccc2c(c1)C[C@H](C[C@@H]1N=NC(c3cccc(-c4cccc(C5=NN[C@@H](CN6CC(=O)Nc7ccccc76)N5)c4)c3)=N1)O2,-10.09,0.2702632801912477,-4.090396252259635,596.6950000000003
Cc1ccc2[nH]c([C@H]3C[C@@H](N4c5ccccc5C[C@@H]4C)CN3C(=O)C3=NN4C(=NC=C[C@H]4C[C@H]4Oc5ccccc5NC4=O)N3)nc2c1,-10.09,0.29754932669745576,-4.090396252259635,641.736
Cc1occc1S(=O)(=O)[C@H]1CC[C@@H](c2nnc([C@@H]3CCCN(c4nc(=O)c5ccc(C[C@H]6Cc7ccccc7C(=O)O6)cc5[nH]4)C3)[nH]2)CC1,-10.08,0.2194839945389548,-4.079546098173648,682.8030000000002
Cc1ccccc1-c1cc(NN2N=C(c3cccc([C@@]4(N5c6ccccc6NC(=O)C[C@@H]5C)Oc5ccccc5NC4=O)c3)N[C@H]2C)n[nH]1,-10.08,0.15633058598854194,-4.079546098173648,653.7470000000002
Cc1ccc2c(=O)nc(N3CCC[C@H](c4nnc([C@H]5CCC[C@@H](C(=O)[C@@H]6CC(=O)Nc7cc(F)ccc76)C5)[nH]4)C3)[nH]c2c1,-10.08,0.3057720930042792,-4.079546098173648,583.6680000000002
Cc1ccc2c(c1)C[C@H](Cc1ccc3c(c1)C[C@@H](c1cccc(C4=N[C@@](C)(n5cc(C=NNc6ccccc6)cn5)N=N4)c1)O3)O2,-10.07,0.14679775220227306,-4.068695944087663,607.7180000000002
C[C@@H]1CC(=O)Nc2ccccc2N1[C@@H]1[C@@H]2CCCN(c3cccc(-c4ccc(=O)[nH]n4)c3)[C@@H]2CCN1c1cccc(-c2ccc(=O)[nH]n2)c1,-10.07,0.2345800875997871,-4.068695944087663,654.7750000000002
O=C1N=NC(=O)c2cc(CN3NC(c4ccc(F)c(CN[C@H]5CCCc6ccccc65)c4)=NN3C(=O)c3c[nH]nc3-c3ccccc3)ccc21,-10.07,0.1876025589337727,-4.068695944087663,667.7050000000003
O=C1Nc2ccccc2[C@@H](N2Cc3cc4ccccc4nc3[C@@H]([C@@H]3NC=C(c4ccc(F)c(F)c4)N3)C2)[C@@H]1c1cccc(-c2ccc(=O)[nH]n2)c1,-10.06,0.17274065499196625,-4.057845790001679,679.7310000000002
